,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.5,1.5,0.0,1.0
MR,2.0,3.0,92.0,2.0,1.0
MS,0.5,1.5,0.5,94.0,3.5000000000000004
MVP,2.5,4.0,1.0,3.0,89.5
