,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,0,4,0
real_AS,0,23,10,6,1
real_MR,0,6,31,2,1
real_MS,2,7,2,22,7
real_MVP,8,4,0,2,26
