,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,27,3,7,3
real_MR,0,7,29,4,0
real_MS,1,3,0,31,5
real_MVP,8,2,5,3,22
