distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
9-6-3,3,KNN,DeepONMF_H3,1,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8693611943611943,0.90625,200
9-6-3,3,KNN,DeepONMF_H3,2,PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8306115417743325,0.88125,200
9-6-3,3,KNN,DeepONMF_H3,3,PROMEDIO_MACRO,171,771,29,29,0.9419999999999998,0.8549999999999999,0.9637499999999999,0.8545458312900174,0.909375,200
9-6-3,3,KNN,DeepONMF_H3,4,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.805,0.9512499999999999,0.8201979307242464,0.8781249999999998,200
9-6-3,3,KNN,DeepONMF_H3,5,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8760871227764266,0.9125,200
9-6-3,3,KNN,DeepONMF_W,1,PROMEDIO_MACRO,137,737,63,63,0.874,0.685,0.92125,0.7112062097347365,0.803125,200
9-6-3,3,KNN,DeepONMF_W,2,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.9049999999999999,0.6660535117056856,0.7625,200
9-6-3,3,KNN,DeepONMF_W,3,PROMEDIO_MACRO,138,738,62,62,0.876,0.6900000000000001,0.9225,0.7004585149412735,0.80625,200
9-6-3,3,KNN,DeepONMF_W,4,PROMEDIO_MACRO,120,720,80,80,0.8400000000000001,0.6,0.9,0.617640921170333,0.75,200
9-6-3,3,KNN,DeepONMF_W,5,PROMEDIO_MACRO,130,730,70,70,0.86,0.65,0.9125,0.708821967506178,0.78125,200
9-6-3,3,SVM,DeepONMF_H3,1,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9126813387682955,0.94375,200
9-6-3,3,SVM,DeepONMF_H3,2,PROMEDIO_MACRO,180,780,20,20,0.9599999999999997,0.9,0.975,0.9008691338134801,0.9375,200
9-6-3,3,SVM,DeepONMF_H3,3,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.87480881691408,0.921875,200
9-6-3,3,SVM,DeepONMF_H3,4,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8808934112528464,0.925,200
9-6-3,3,SVM,DeepONMF_H3,5,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.9299999999999999,0.9825000000000002,0.9330044345898004,0.95625,200
9-6-3,3,SVM,DeepONMF_W,1,PROMEDIO_MACRO,154,754,46,46,0.908,0.77,0.9425000000000001,0.7751530576175327,0.85625,200
9-6-3,3,SVM,DeepONMF_W,2,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7303189200208384,0.825,200
9-6-3,3,SVM,DeepONMF_W,3,PROMEDIO_MACRO,147,747,53,53,0.8939999999999999,0.735,0.9337499999999999,0.748948121287871,0.834375,200
9-6-3,3,SVM,DeepONMF_W,4,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.7566128673736708,0.84375,200
9-6-3,3,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7693122171945701,0.8375,200
9-6-3,3,UjaNet,DeepONMF_H3,1,PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9602905652905653,0.975,200
9-6-3,3,UjaNet,DeepONMF_H3,2,PROMEDIO_MACRO,182,782,18,18,0.9640000000000001,0.9099999999999999,0.9775,0.9099581018736466,0.94375,200
9-6-3,3,UjaNet,DeepONMF_H3,3,PROMEDIO_MACRO,184,784,16,16,0.968,0.9200000000000002,0.9800000000000001,0.9234685639563688,0.95,200
9-6-3,3,UjaNet,DeepONMF_H3,4,PROMEDIO_MACRO,184,784,16,16,0.968,0.9199999999999999,0.9800000000000001,0.922376867674954,0.95,200
9-6-3,3,UjaNet,DeepONMF_H3,5,PROMEDIO_MACRO,194,794,6,6,0.9879999999999999,0.97,0.9925,0.9705730790390611,0.98125,200
9-6-3,3,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8616673798316932,0.9125,200
9-6-3,3,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.8850000000000001,0.9712500000000001,0.887252953444904,0.928125,200
9-6-3,3,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,163,763,37,37,0.9259999999999999,0.8150000000000001,0.95375,0.8193916773916774,0.884375,200
9-6-3,3,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8614108114108113,0.9125,200
9-6-3,3,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8376344716809833,0.89375,200
