,N,AS,MR,MS,MVP
N,98.0,0.0,0.5,0.0,1.5
AS,0.0,95.5,3.0,0.5,1.0
MR,0.0,3.5000000000000004,91.0,3.5000000000000004,2.0
MS,0.5,0.5,0.5,93.5,5.0
MVP,4.5,2.0,2.0,3.0,88.5
