,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.5,95.5,2.0,0.5,1.5
MR,0.5,3.5000000000000004,92.5,2.0,1.5
MS,0.5,2.0,0.5,94.0,3.0
MVP,3.0,3.5000000000000004,1.0,3.0,89.5
