indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h,capa_4_segundos
0,original,N,New_N_001.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26708720913466344,2x212,0.026663800003007054,12,0.08079028847693094,0.24498351605541485,0.01705939997918904,7,0.060632986153991174,0.2679421601180543,0.003937600064091384,4,0.06573684661011518,0.31752947015949773,0.0025121000362560153,2,0.09561960554875706,0.3647016644772964,0.0020699999295175076
1,original,N,New_N_002.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.27107887083741833,2x212,0.027231200016103685,12,0.07444022387871983,0.2560252267178093,0.01671250001527369,7,0.06133783087336242,0.2524593006911545,0.004561600042507052,4,0.07507295487140915,0.2755884839189415,0.002760200062766671,2,0.0955210023212771,0.2712532536161711,0.002276100101880729
2,original,N,New_N_003.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2628240566989344,2x212,0.02808970003388822,12,0.07978176264451435,0.23303185141143892,0.017517699976451695,7,0.05952638897157441,0.27439053038844613,0.0037882999749854207,4,0.06989352441927597,0.30437429748035927,0.003493199939839542,2,0.08526123383861793,0.4557517827569435,0.0024804999120533466
3,original,N,New_N_004.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.25951773224326674,2x212,0.025472300010733306,12,0.07971105611177393,0.2810781515804833,0.01632579998113215,7,0.05832041824923199,0.2848659969471051,0.0035738999722525477,4,0.06944184476199824,0.30642467427414477,0.002651299932040274,2,0.08617202429943194,0.33677563284734785,0.002228099969215691
4,original,N,New_N_005.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2629070982502372,2x212,0.02733460010495037,12,0.07663593028128216,0.270548091078467,0.01710379996802658,7,0.062065920623183245,0.28126057176940633,0.004429300082847476,4,0.07222283552409964,0.3776476522727881,0.002720499993301928,2,0.08290109853721461,0.4629880530853079,0.002193799940869212
5,original,N,New_N_006.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.27079020954500926,2x212,0.024539300007745624,12,0.08128841817811337,0.2727576968774519,0.015393999987281859,7,0.05930905774313515,0.22753418616989762,0.003493000054731965,4,0.07041648908014206,0.3209014004214267,0.0025975999888032675,2,0.10020398811925776,0.368251388020558,0.0022410000674426556
6,original,N,New_N_007.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.267557447778741,2x212,0.026795499958097935,12,0.0753088362711464,0.24417783910211574,0.01675840001553297,7,0.0637323785165051,0.2681621584410787,0.004135700059123337,4,0.07624151653431033,0.2923314200253003,0.002727000042796135,2,0.09157301344010726,0.41027054074271574,0.0022489000111818314
7,original,N,New_N_008.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2719578613359057,2x212,0.026305299950763583,12,0.07545669766754569,0.23503107309103535,0.016080699977464974,7,0.06383086318705834,0.2657425629700652,0.004059000057168305,4,0.07573921442558082,0.29040059815229996,0.002522700000554323,2,0.10232853032025518,0.33977407454803654,0.0026678000576794147
8,original,N,New_N_009.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2670181207627671,2x212,0.02426129998639226,12,0.07856920391903828,0.24045360664893653,0.01495840004645288,7,0.061284256210354,0.22286126665986314,0.003772700089029968,4,0.08186794845009937,0.2394458706953533,0.002580599975772202,2,0.08954260782403112,0.3843268449413505,0.0021161999320611358
9,original,N,New_N_010.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.27776211974450893,2x212,0.025235199951566756,12,0.08678352134223101,0.24872216591225124,0.015719400020316243,7,0.0640187752064847,0.23869048727189757,0.0039258000906556845,4,0.07967897931731684,0.3050534995551048,0.0023816999746486545,2,0.10371882134150301,0.5071775966263287,0.002480700029991567
10,original,N,New_N_011.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26264309403576974,2x212,0.023106499924324453,12,0.07572702817446085,0.2756101719294907,0.013830199954099953,7,0.06025672669919425,0.2711201123942446,0.003979599918238819,4,0.07636560185463667,0.28471873649398577,0.0023975999793037772,2,0.09107477137628472,0.36288978255307214,0.0019542000954970717
11,original,N,New_N_012.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.27113824359161726,2x212,0.022559900069609284,12,0.07586915340319014,0.28722909777036154,0.014260800089687109,7,0.061423632987742637,0.2771645514033847,0.0031548000406473875,4,0.08155253768869865,0.38233062505885257,0.002330400049686432,2,0.10936803939601188,0.429966881845048,0.0019548999844118953
12,original,N,New_N_013.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2674439418756845,2x212,0.024803799926303327,12,0.08196351800362464,0.24315854141945134,0.014838899951428175,7,0.06252169285819431,0.2803498928063202,0.004088899935595691,4,0.0672961414063995,0.32086645743674763,0.0029319999739527702,2,0.0925049936722038,0.4107524913412042,0.0020872000604867935
13,original,N,New_N_014.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26376499732378744,2x212,0.023488600039854646,12,0.07795519974511315,0.28682546699683925,0.01469009998254478,7,0.06117959633414726,0.31656694807322805,0.003367600031197071,4,0.0708742793882951,0.3638021280782861,0.0024782000109553337,2,0.09430733641288197,0.4708967179572292,0.00208170001860708
14,original,N,New_N_015.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2660112434235667,2x212,0.025980300037190318,12,0.08560770903133033,0.22503096314278462,0.015486099990084767,7,0.06174485618946953,0.2846692863167434,0.004511000006459653,4,0.07836369901731559,0.3474525021484712,0.0029067000141367316,2,0.08903972038378238,0.28606138576283446,0.0022635000059381127
15,original,N,New_N_016.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26230245051493883,2x212,0.02448520006146282,12,0.07870572122823173,0.26158963674799585,0.01567809993866831,7,0.06203239283517942,0.28525526801185713,0.0034025999484583735,4,0.07143597446255395,0.30920248598346683,0.0024631000123918056,2,0.08564216820225026,0.35332311513650516,0.0020191000076010823
16,original,N,New_N_017.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26958987214797314,2x212,0.02420779992826283,12,0.08019072153472018,0.22491225118683628,0.014434800017625093,7,0.06749271259083287,0.21241054669880097,0.004126899992115796,4,0.08045890811394722,0.2781816483802538,0.002525600022636354,2,0.08879836165928655,0.42492821118554736,0.0020611999789252877
17,original,N,New_N_018.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26310969291535286,2x212,0.02230989991221577,12,0.08123144322374501,0.22599535503384655,0.01329139992594719,7,0.05941023672213843,0.24333816796162328,0.0039031999185681343,4,0.07627507888428385,0.28287337622655256,0.0023449999280273914,2,0.08802546932147763,0.37817544062957986,0.0019211999606341124
18,original,N,New_N_019.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2652605324830962,2x212,0.02225219993852079,12,0.08197277317522425,0.23758014714681536,0.014141199993900955,7,0.05996105131318869,0.2646564505411961,0.0031437999568879604,4,0.07512760000626696,0.30306706985189313,0.002314800047315657,2,0.0882521594763003,0.3394385440420392,0.0019243001006543636
19,original,N,New_N_020.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2636446328274517,2x212,0.025538000045344234,12,0.08187649810622884,0.23042572340247908,0.015023999963887036,7,0.059559798370076474,0.2528341675406639,0.00511010002810508,4,0.06847227883256472,0.27136706084062173,0.002507800003513694,2,0.09659931699071349,0.41744068581449767,0.0019829999655485153
20,original,N,New_N_021.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26689377539284587,2x212,0.023662299965508282,12,0.07356126907229038,0.26514825604732983,0.014840800082311034,7,0.06088136280819617,0.2570585855468256,0.003615699941292405,4,0.07274445746192347,0.2822820990071038,0.0022763999877497554,2,0.09999612798109545,0.34551719510895534,0.0018991000251844525
21,original,N,New_N_022.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2663411329287793,2x212,0.022847100044600666,12,0.0777999370495931,0.22171398346014318,0.014334799954667687,7,0.06231575070025533,0.2234718976582147,0.00303419993724674,4,0.07430420287590052,0.2670065623968548,0.002444499987177551,2,0.0951296843227699,0.30395407596305113,0.0022687999298796058
22,original,N,New_N_023.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2733055286879282,2x212,0.022470299969427288,12,0.07587112611310469,0.22289791347298105,0.01398179994430393,7,0.06503719964821547,0.2103572745376995,0.003360699978657067,4,0.07545594631721098,0.2510761915619945,0.002399599994532764,2,0.10040478047385579,0.4598855171504319,0.0019466999219730496
23,original,N,New_N_024.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2681453835916324,2x212,0.022776099969632924,12,0.07834730477725478,0.23264991065724563,0.01484119996894151,7,0.06134965481237392,0.1893646698943313,0.0030978999566286802,4,0.0775386683937903,0.2454552844170239,0.002272999961860478,2,0.08811325455245562,0.3419276369461625,0.001914299908094108
24,original,N,New_N_025.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2811520684519159,2x212,0.023617900093086064,12,0.09025808754676382,0.23875123563496622,0.01422210002783686,7,0.0651497468661381,0.3167565595065951,0.004295699996873736,4,0.07809590742835272,0.3894914868499362,0.002409699955023825,2,0.11303485678769659,0.5408641215394314,0.001977299922145903
25,original,N,New_N_026.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2688553281168298,2x212,0.023163100006058812,12,0.07985305994938904,0.21962557910740077,0.014258099952712655,7,0.06810303958406544,0.257546038746564,0.0031423999462276697,4,0.07648050569269875,0.3124956884796814,0.002312299911864102,2,0.09028920500053444,0.45766586444572144,0.001913700019940734
26,original,N,New_N_027.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2661724434158917,2x212,0.02326279995031655,12,0.07788696586610631,0.20106739580924532,0.014445999986492097,7,0.062232482215607655,0.26734302591802656,0.0034791999496519566,4,0.07512827350044564,0.30065458802786305,0.002354399999603629,2,0.09457427284525198,0.4211084148671015,0.0021833000937476754
27,original,N,New_N_028.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2635589990627432,2x212,0.022728199954144657,12,0.07832236709014842,0.2118413818773216,0.013680900097824633,7,0.059130077220412185,0.2329105734333496,0.003940099966712296,4,0.07847848294658351,0.28911193802879265,0.002347199944779277,2,0.08826639323646598,0.36919953904292824,0.0019366999622434378
28,original,N,New_N_029.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.27126774070058346,2x212,0.02311579999513924,12,0.07778909998541675,0.2237911854502129,0.014146999921649694,7,0.0611407457758638,0.20953074632022434,0.0030529999639838934,4,0.09729641994824768,0.21720161183234946,0.002256199950352311,2,0.09741860180050473,0.38989690127467036,0.0027120000449940562
29,original,N,New_N_030.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.2618236359069731,2x212,0.023867500014603138,12,0.0810349548863418,0.2842939077936169,0.014697999926283956,7,0.058424440251158984,0.3176154092788532,0.003754899953491986,4,0.07394711875634548,0.4156476881322313,0.0025687000015750527,2,0.08454199818308862,0.44972460194645186,0.002024700050242245
30,original,N,New_N_031.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26527682984385303,2x212,0.022417200030758977,12,0.08032938518352854,0.2688914403103909,0.013995200046338141,7,0.06382927008155537,0.24942854084062094,0.003240399993956089,4,0.0802673815682208,0.3057410724489446,0.0023651999654248357,2,0.08751799471429453,0.4238381048153481,0.0019980999641120434
31,original,N,New_N_032.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26513385940116885,2x212,0.023894899990409613,12,0.08186776721924596,0.2708128765118294,0.015081700053997338,7,0.05903722888702967,0.2558760605480381,0.003648799960501492,4,0.07055660261472434,0.3184424118221239,0.0023027999559417367,2,0.09369402342483407,0.3934112544064282,0.0021582000190392137
32,original,N,New_N_033.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.26420100003006075,2x212,0.022654699976556003,12,0.07685718848079112,0.22999814586758158,0.013393900007940829,7,0.06147823640459924,0.2875771359261418,0.0041090999729931355,4,0.070288226678861,0.2844900205736864,0.002353500109165907,2,0.09305496698602277,0.4284432051854253,0.0019239999819546938
33,original,N,New_N_034.wav,12-7-4-2,DeepONMF_H4,4,nndsvd,0.265155870593009,2x212,0.022487199981696904,12,0.08176225233229838,0.25090574822382816,0.01403069996740669,7,0.059448623451881406,0.2262151095178175,0.0030802000546827912,4,0.06944116813641633,0.2816491483517842,0.0022999000502750278,2,0.10200153128641978,0.3650770530755645,0.0019159999210387468
