indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,11-6,2,0.17874066952908282,126x6,6x212,11,0.058814440338976696,0.35835554458388713,0.008465300001262221,6,0.2890438300427727,0.17062925342582583,0.0030446000018855557
1,N,New_N_002.wav,11-6,2,0.15104849359816908,126x6,6x212,11,0.05511656083763018,0.346471296916373,0.008317699997860473,6,0.2572365756847784,0.2232177470840998,0.002865800001018215
2,N,New_N_003.wav,11-6,2,0.15966355527885462,126x6,6x212,11,0.05935102610342407,0.35054626202344685,0.008566799995605834,6,0.2633213220974154,0.24967092330611837,0.0041995999999926426
3,N,New_N_004.wav,11-6,2,0.1538846533626752,126x6,6x212,11,0.06601719828271911,0.3324752521831376,0.008350799995241687,6,0.2775431178225937,0.2115651523782425,0.0031615000043530017
4,N,New_N_005.wav,11-6,2,0.1740846003920998,126x6,6x212,11,0.06169464118017836,0.30814983356718795,0.011217200000828598,6,0.3146253297413959,0.19226134854640994,0.0031949000040185638
5,N,New_N_006.wav,11-6,2,0.15831124971815924,126x6,6x212,11,0.06353993454290605,0.3515717586203414,0.010952899996482302,6,0.28581689824272627,0.2192333253178672,0.0028432999970391393
6,N,New_N_007.wav,11-6,2,0.14918620829736676,126x6,6x212,11,0.06331330490873248,0.36274054306107983,0.00839059999998426,6,0.35217753321654716,0.1870927370376564,0.0032692000022507273
7,N,New_N_008.wav,11-6,2,0.14092185732333068,126x6,6x212,11,0.06011235917900362,0.34019569103219977,0.008250099999713711,6,0.32294862005518216,0.19853462992127485,0.003920700000890065
8,N,New_N_009.wav,11-6,2,0.1543009006302932,126x6,6x212,11,0.06076280029797602,0.35138320152979463,0.008617299994511995,6,0.22879868812738355,0.1924035592259329,0.0027423999999882653
9,N,New_N_010.wav,11-6,2,0.12979339275444635,126x6,6x212,11,0.06325413130090514,0.376222309010807,0.008066199996392243,6,0.19462266541411907,0.2250502305271798,0.00311879999935627
10,N,New_N_011.wav,11-6,2,0.17572267377734765,126x6,6x212,11,0.06831983698377797,0.35303366679903087,0.007851900001696777,6,0.2779952465566206,0.16475242268079185,0.003016800001205411
11,N,New_N_012.wav,11-6,2,0.1952643248961762,126x6,6x212,11,0.06608833328891214,0.3519361405685227,0.007245900000270922,6,0.40144870741187916,0.19524690212868806,0.0027429999972810037
12,N,New_N_013.wav,11-6,2,0.13205799999277074,126x6,6x212,11,0.06601371809382209,0.389854854408281,0.007498699997086078,6,0.1960317177971916,0.2511682181490019,0.0027773999972851016
13,N,New_N_014.wav,11-6,2,0.1521855806636631,126x6,6x212,11,0.05957737174232417,0.3466540775617082,0.007166000003053341,6,0.2714324084271692,0.2894183385825372,0.0034956000017700717
14,N,New_N_015.wav,11-6,2,0.16101683673267686,126x6,6x212,11,0.070316638872552,0.3268080544046778,0.0070940000005066395,6,0.21264170465526364,0.19553299548966716,0.0025897999948938377
15,N,New_N_016.wav,11-6,2,0.14511052621017267,126x6,6x212,11,0.06396005539633712,0.3757105845774752,0.007137499997043051,6,0.3239839000114334,0.2598256206616209,0.0026581999991321936
16,N,New_N_017.wav,11-6,2,0.15107733086318847,126x6,6x212,11,0.08225357284467658,0.348322968244872,0.007561300000816118,6,0.24147520071531545,0.2105646118024451,0.0026089000020874664
17,N,New_N_018.wav,11-6,2,0.1547704033920231,126x6,6x212,11,0.06738526707053623,0.38512417481120537,0.0073158000013791025,6,0.2896790285767678,0.21343978958553975,0.0030476999963866547
18,N,New_N_019.wav,11-6,2,0.1635154973873898,126x6,6x212,11,0.06439386694543338,0.3564627776670594,0.007294800001545809,6,0.37609765571169634,0.24904199981654002,0.003732999997737352
19,N,New_N_020.wav,11-6,2,0.17279206596753835,126x6,6x212,11,0.06178842961445957,0.32635641211071353,0.007661100004042964,6,0.28646725449797267,0.29067128860180075,0.00265170000056969
20,N,New_N_021.wav,11-6,2,0.13692746022728852,126x6,6x212,11,0.06242106248592255,0.3547124656725772,0.00706720000016503,6,0.2347581311086369,0.14272016461675577,0.0024909999992814846
21,N,New_N_022.wav,11-6,2,0.15643921062063837,126x6,6x212,11,0.06322774090595526,0.35933161054430085,0.007271400005265605,6,0.23071249250918432,0.1942252493961988,0.0024853000068105757
22,N,New_N_023.wav,11-6,2,0.1452529470660907,126x6,6x212,11,0.062301849498823406,0.31089213537150434,0.00758769999811193,6,0.26468648398126077,0.19402556475178862,0.0037574000016320497
23,N,New_N_024.wav,11-6,2,0.14068100455316163,126x6,6x212,11,0.06172879987769537,0.3825625534807788,0.007929100000183098,6,0.2708488122316786,0.18570156905589355,0.0028745000017806888
24,N,New_N_025.wav,11-6,2,0.16625405533834334,126x6,6x212,11,0.06424289720971303,0.3825609327884257,0.0070353999981307425,6,0.2804524803246094,0.22358850105464173,0.003929500002413988
25,N,New_N_026.wav,11-6,2,0.16617094308951483,126x6,6x212,11,0.06575571165967344,0.33907941836538347,0.006846399999631103,6,0.3563473396106589,0.21488647080745868,0.003981800000474323
26,N,New_N_027.wav,11-6,2,0.14395843529059424,126x6,6x212,11,0.05815405888341491,0.37864215124679385,0.007105499993485864,6,0.27579824794133007,0.24278804355813666,0.002414499998849351
27,N,New_N_028.wav,11-6,2,0.13924806613786628,126x6,6x212,11,0.0552123172997884,0.32592956959672265,0.007207499998912681,6,0.2587532257160245,0.22399104633321812,0.002457700000377372
28,N,New_N_029.wav,11-6,2,0.1707348876343256,126x6,6x212,11,0.06419599096334232,0.3019869505324787,0.007607499996083789,6,0.2627992673161501,0.2188790868770318,0.0027853999999933876
29,N,New_N_030.wav,11-6,2,0.15438851288946795,126x6,6x212,11,0.06699639015494094,0.30395185343263587,0.007506900001317263,6,0.3235113172511294,0.17608323916732913,0.002704800004721619
30,N,New_N_031.wav,11-6,2,0.14743392172904884,126x6,6x212,11,0.06484515225936165,0.41128802232047185,0.007707300006586593,6,0.3443218497486371,0.26353425087397125,0.0027226000020164065
31,N,New_N_032.wav,11-6,2,0.1542843816502073,126x6,6x212,11,0.0581355493984665,0.3259460144101608,0.00813930000003893,6,0.23585726497260842,0.1596205162595758,0.00304100000357721
32,N,New_N_033.wav,11-6,2,0.17744990923816403,126x6,6x212,11,0.06242966309121785,0.35064859055386993,0.007124999996449333,6,0.33793366461449104,0.28618006557584125,0.003541199999745004
33,N,New_N_034.wav,11-6,2,0.167803618973727,126x6,6x212,11,0.06745625655729903,0.3657178576288961,0.007185499998740852,6,0.3549677572221942,0.1298787572108627,0.0034080999976140447
34,N,New_N_035.wav,11-6,2,0.15988721625070745,126x6,6x212,11,0.06268333995306238,0.3526712003773124,0.0073708999989321455,6,0.35348465281994096,0.2631096703990804,0.002824199997121468
35,N,New_N_036.wav,11-6,2,0.14613980551778963,126x6,6x212,11,0.06717576464191102,0.3773270834870609,0.0071126000038930215,6,0.334394662682472,0.2760994703330885,0.003008599996974226
36,N,New_N_037.wav,11-6,2,0.13841405752762295,126x6,6x212,11,0.05441277578561763,0.2803910014508797,0.007062700002279598,6,0.30945861819769604,0.10464942353917743,0.0035725000052480027
37,N,New_N_038.wav,11-6,2,0.16733520789589781,126x6,6x212,11,0.039764271577562176,0.31395509423773404,0.007485000001906883,6,0.34318407929373396,0.2012510853723047,0.0026071999964187853
38,N,New_N_039.wav,11-6,2,0.12470186023889619,126x6,6x212,11,0.04417971363215297,0.36826362067274354,0.007629799998539966,6,0.24090743403057,0.18171810037710448,0.0027313000027788803
39,N,New_N_040.wav,11-6,2,0.11912987779991034,126x6,6x212,11,0.04395624736163842,0.3802520804758104,0.0071267999956035055,6,0.25080046698740127,0.1136791129854712,0.003804599997238256
40,N,New_N_041.wav,11-6,2,0.13466212389099075,126x6,6x212,11,0.05524838778434806,0.3851894120293527,0.0073196999946958385,6,0.21595470233260392,0.22439952731898596,0.003312300003017299
41,N,New_N_042.wav,11-6,2,0.13128653770762755,126x6,6x212,11,0.06192909887382262,0.40786837807343146,0.00730469999689376,6,0.3142924541292342,0.19971836929570683,0.002822900001774542
42,N,New_N_043.wav,11-6,2,0.11241687105261651,126x6,6x212,11,0.04471328768827494,0.4225654064205848,0.007282099999429192,6,0.16964502452123406,0.17590352597281023,0.0030479999986710027
43,N,New_N_044.wav,11-6,2,0.14095268963325217,126x6,6x212,11,0.046538738192033136,0.3682760297563204,0.007054599998809863,6,0.2910294044900031,0.19163249172367142,0.0032754000058048405
