clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,156,4,2,0.97,0.95,0.975,0.9047619047619048,0.9624999999999999,40
AS,37,155,5,3,0.96,0.925,0.96875,0.8809523809523809,0.946875,40
MR,30,143,17,10,0.865,0.75,0.89375,0.6382978723404256,0.821875,40
MS,28,160,0,12,0.94,0.7,1.0,1.0,0.85,40
MVP,29,148,12,11,0.885,0.725,0.925,0.7073170731707317,0.825,40
PROMEDIO_MACRO,162,762,38,38,0.924,0.8099999999999999,0.9525,0.8262658462450885,0.88125,200
