,N,AS,MR,MS,MVP
N,97.0,0.0,1.5,0.0,1.5
AS,0.5,96.0,2.5,0.5,0.5
MR,2.0,1.5,94.5,1.0,1.0
MS,0.5,1.5,1.5,93.5,3.0
MVP,5.0,3.0,2.5,2.5,87.0
