,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,1,0,1
real_AS,0,38,2,0,0
real_MR,2,0,36,1,1
real_MS,0,0,2,38,0
real_MVP,3,3,1,0,33
