,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,1,0,1,0
real_AS,1,33,3,2,1
real_MR,0,4,35,1,0
real_MS,2,4,5,27,2
real_MVP,0,5,2,2,31
