base,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
original,ONMF_W2,1,PROMEDIO_MACRO,158,758,42,42,0.916,0.7899999999999999,0.9475,0.7940912001505234,0.86875,200
original,ONMF_W2,2,PROMEDIO_MACRO,159,759,41,41,0.9179999999999999,0.795,0.9487500000000001,0.8281902449898462,0.871875,200
original,ONMF_W2,3,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9550000000000001,0.8374823881021847,0.8875,200
original,ONMF_W2,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8523145071982281,0.90625,200
original,ONMF_W2,5,PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9549999999999998,0.82733624594182,0.8875,200
