clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,157,3,2,0.975,0.95,0.98125,0.926829268292683,0.965625,40
AS,33,146,14,7,0.895,0.825,0.9125,0.7021276595744681,0.8687499999999999,40
MR,35,150,10,5,0.925,0.875,0.9375,0.7777777777777778,0.90625,40
MS,27,154,6,13,0.905,0.675,0.9625,0.8181818181818182,0.8187500000000001,40
MVP,31,157,3,9,0.94,0.775,0.98125,0.9117647058823529,0.878125,40
PROMEDIO_MACRO,164,764,36,36,0.9280000000000002,0.8200000000000001,0.9549999999999998,0.82733624594182,0.8875,200
