indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,SNR_8db,N,New_N_001.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.24462027316786664,6x212,0.03371840005274862,28,0.14279170466830568,0.2782517052169332,0.024809300084598362,13,0.11055988272272227,0.27743344759232585,0.004810199956409633,6,0.09939907130136089,0.2787571506952463,0.00309189991094172
1,SNR_8db,N,New_N_002.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2451601672551093,6x212,0.03159459994640201,28,0.14430722793119277,0.2661275149629894,0.02264029998332262,13,0.10976257213036,0.27198119999307974,0.005145099945366383,6,0.09641762086366938,0.2692883519452161,0.002870699972845614
2,SNR_8db,N,New_N_003.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.24587443902673975,6x212,0.03238059999421239,28,0.14214556724637245,0.27740604475886493,0.02337700000498444,13,0.10921050253218757,0.30077816130565044,0.004768099985085428,6,0.10170442437789357,0.34032280034065593,0.002859699889086187
3,SNR_8db,N,New_N_004.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.24830299646590162,6x212,0.033659000066109,28,0.14044639665374095,0.2718614421917679,0.025093099917285144,13,0.11132247447319428,0.26901779923030605,0.0046996999299153686,6,0.10572394800019104,0.2712753534683722,0.0028948000399395823
4,SNR_8db,N,New_N_005.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.25536038152837653,6x212,0.03531059995293617,28,0.142009023821598,0.28387915052730395,0.02553400001488626,13,0.10942306846349963,0.2662615057017104,0.005314699956215918,6,0.10146618146368837,0.30559316318920227,0.003436499973759055
5,SNR_8db,N,New_N_006.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2573264433114905,6x212,0.037824800005182624,28,0.1442251398300058,0.27892103214523556,0.027918500010855496,13,0.11101446640636435,0.28664394431097723,0.0056483999360352755,6,0.10159314557534245,0.27870752068158744,0.003293400048278272
6,SNR_8db,N,New_N_007.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.2474859340450453,6x212,0.03670499997679144,28,0.14175429071800494,0.26755408727758784,0.02655800001230091,13,0.11030187346255835,0.2701370600389062,0.005964100011624396,6,0.10563516000068407,0.2743470570427694,0.0032683999743312597
7,SNR_8db,N,New_N_008.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.24818055462370728,6x212,0.036720599979162216,28,0.1418518031136936,0.2721430687843679,0.027312799938954413,13,0.10857430149734112,0.2819828957060133,0.005104000098071992,6,0.09949018256223302,0.28286209200869805,0.003051100065931678
8,SNR_8db,N,New_N_009.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.250718140723892,6x212,0.03585789992939681,28,0.14549553115798877,0.2697621255682478,0.026318599935621023,13,0.11235414979632777,0.2733665860283331,0.005164499976672232,6,0.09998811558748207,0.28264356933315377,0.0031029999954625964
9,SNR_8db,N,New_N_010.wav,28-13-6,DeepONMF_H3,3,nndsvd,0.25293518113369795,6x212,0.039171199896372855,28,0.1490436957490332,0.26891463007238875,0.029247400001622736,13,0.1123922272297554,0.25275237293654984,0.0051880000391975045,6,0.10433831575298202,0.24475581403555802,0.0038107000291347504
