,N,AS,MR,MS,MVP
N,98.5,0.0,0.5,0.0,1.0
AS,0.0,95.5,2.5,0.5,1.5
MR,3.0,8.0,86.0,1.5,1.5
MS,1.0,1.0,2.0,93.0,3.0
MVP,2.0,4.0,2.0,3.0,89.0
