distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
10-4,2,KNN,DeepONMF_H2,1,155,33,7,5,0.94,0.96875,0.825,0.9567901234567902,0.896875
10-4,2,KNN,DeepONMF_H2,2,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
10-4,2,KNN,DeepONMF_H2,3,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
10-4,2,KNN,DeepONMF_H2,4,155,34,6,5,0.945,0.96875,0.85,0.9627329192546584,0.909375
10-4,2,KNN,DeepONMF_H2,5,157,34,6,3,0.955,0.98125,0.85,0.9631901840490797,0.9156249999999999
10-4,2,KNN,DeepONMF_W,1,148,36,4,12,0.92,0.925,0.9,0.9736842105263158,0.9125000000000001
10-4,2,KNN,DeepONMF_W,2,143,34,6,17,0.885,0.89375,0.85,0.959731543624161,0.871875
10-4,2,KNN,DeepONMF_W,3,145,33,7,15,0.89,0.90625,0.825,0.9539473684210527,0.865625
10-4,2,KNN,DeepONMF_W,4,149,31,9,11,0.9,0.93125,0.775,0.9430379746835443,0.853125
10-4,2,KNN,DeepONMF_W,5,148,35,5,12,0.915,0.925,0.875,0.9673202614379085,0.9
10-4,2,SVM,DeepONMF_H2,1,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
10-4,2,SVM,DeepONMF_H2,2,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
10-4,2,SVM,DeepONMF_H2,3,154,39,1,6,0.965,0.9625,0.975,0.9935483870967742,0.96875
10-4,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
10-4,2,SVM,DeepONMF_H2,5,158,39,1,2,0.985,0.9875,0.975,0.9937106918238994,0.98125
10-4,2,SVM,DeepONMF_W,1,144,39,1,16,0.915,0.9,0.975,0.993103448275862,0.9375
10-4,2,SVM,DeepONMF_W,2,146,37,3,14,0.915,0.9125,0.925,0.9798657718120806,0.91875
10-4,2,SVM,DeepONMF_W,3,144,37,3,16,0.905,0.9,0.925,0.9795918367346939,0.9125000000000001
10-4,2,SVM,DeepONMF_W,4,148,38,2,12,0.93,0.925,0.95,0.9866666666666667,0.9375
10-4,2,SVM,DeepONMF_W,5,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
10-4,2,UjaNet,DeepONMF_H2,1,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
10-4,2,UjaNet,DeepONMF_H2,2,156,40,0,4,0.98,0.975,1.0,1.0,0.9875
10-4,2,UjaNet,DeepONMF_H2,3,158,38,2,2,0.98,0.9875,0.95,0.9875,0.96875
10-4,2,UjaNet,DeepONMF_H2,4,157,39,1,3,0.98,0.98125,0.975,0.9936708860759493,0.9781249999999999
10-4,2,UjaNet,DeepONMF_H2,5,159,40,0,1,0.995,0.99375,1.0,1.0,0.996875
10-4,2,UjaNet,DeepONMF_W,1,155,38,2,5,0.965,0.96875,0.95,0.9872611464968153,0.959375
10-4,2,UjaNet,DeepONMF_W,2,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
10-4,2,UjaNet,DeepONMF_W,3,145,36,4,15,0.905,0.90625,0.9,0.9731543624161074,0.903125
10-4,2,UjaNet,DeepONMF_W,4,153,37,3,7,0.95,0.95625,0.925,0.9807692307692307,0.940625
10-4,2,UjaNet,DeepONMF_W,5,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
