clase,archivo,ruta,variante_deep_onmf,F_001,F_002,F_003,F_004,F_005
AS,New_AS_001.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_001.wav,perfil_softmin_errores_f8,6.4862047709147236e-06,0.21447426087175486,0.24725181194904833,0.27165977580934353,0.2666076651650824
AS,New_AS_002.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_002.wav,perfil_softmin_errores_f8,5.067005077046861e-06,0.20609360334583537,0.20119994439140093,0.32654663269239376,0.2661547525652928
AS,New_AS_003.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_003.wav,perfil_softmin_errores_f8,9.186684858185574e-07,0.24741503338607154,0.21252675474484536,0.244095294452599,0.2959619987479982
AS,New_AS_004.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_004.wav,perfil_softmin_errores_f8,1.6604949313228743e-06,0.25588271390615713,0.20775630058032918,0.23929967233424254,0.2970596526843398
AS,New_AS_005.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_005.wav,perfil_softmin_errores_f8,3.104846866975402e-06,0.2299280801251004,0.19050945254570253,0.3135022189238481,0.26605714355848187
AS,New_AS_006.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_006.wav,perfil_softmin_errores_f8,1.1233953956577148e-06,0.2005534338379247,0.1892667559380128,0.3506701026122415,0.2595085842164252
AS,New_AS_007.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_007.wav,perfil_softmin_errores_f8,3.524705394727539e-06,0.20196253301259393,0.2151172804880031,0.29437336568824896,0.28854329610575924
AS,New_AS_008.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_008.wav,perfil_softmin_errores_f8,1.311372593026427e-06,0.19802136224225333,0.20065950776484118,0.3640510886481283,0.23726672997218415
AS,New_AS_009.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_009.wav,perfil_softmin_errores_f8,1.6756561035002204e-06,0.19418861765941015,0.20375401857990436,0.35079637035197986,0.25125931775260213
AS,New_AS_010.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_010.wav,perfil_softmin_errores_f8,2.6827797736012665e-06,0.22126961735278233,0.21329354169419437,0.2930866615332081,0.2723474966400417
AS,New_AS_011.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_011.wav,perfil_softmin_errores_f8,1.102803821595522e-06,0.20008204720494407,0.207520976475449,0.35322329870719354,0.23917257480859175
AS,New_AS_012.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_012.wav,perfil_softmin_errores_f8,2.3298246863722304e-06,0.2186760838137988,0.22720231636024582,0.31900969212097996,0.23510957788028908
AS,New_AS_013.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_013.wav,perfil_softmin_errores_f8,1.8156697699622364e-06,0.18393825816879691,0.18450347614148663,0.34982693018310745,0.28172951983683886
AS,New_AS_014.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_014.wav,perfil_softmin_errores_f8,1.3504138154262164e-06,0.2034158010603933,0.17388479456950628,0.33822477690078573,0.2844732770554991
AS,New_AS_015.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_015.wav,perfil_softmin_errores_f8,5.198981976239953e-06,0.2446506047917011,0.20589529990878896,0.26662635552017244,0.28282254079736124
AS,New_AS_016.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_016.wav,perfil_softmin_errores_f8,1.6901232433158415e-06,0.22621747002096526,0.1879607983858039,0.35662516487110096,0.2291948765988865
AS,New_AS_017.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_017.wav,perfil_softmin_errores_f8,4.512530679884528e-06,0.2413003087007106,0.19903662117325918,0.3149372311313764,0.2447213264639739
AS,New_AS_018.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_018.wav,perfil_softmin_errores_f8,3.75032096177211e-06,0.24628326209239312,0.2140693601037667,0.3055752002535634,0.23406842722931517
AS,New_AS_019.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_019.wav,perfil_softmin_errores_f8,2.1033989379411738e-06,0.2488875350229386,0.24015596823748644,0.2481931899118686,0.26276120342876835
AS,New_AS_020.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_020.wav,perfil_softmin_errores_f8,1.964805952771011e-06,0.18801627904870874,0.18103584877232462,0.3769956124347891,0.25395029493822485
AS,New_AS_021.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_021.wav,perfil_softmin_errores_f8,2.412618890276753e-06,0.230752749267103,0.21905955605950736,0.3144244940705102,0.2357607879839891
AS,New_AS_022.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_022.wav,perfil_softmin_errores_f8,1.5293635446414555e-06,0.25622502401019,0.2185471743742234,0.2409030584746792,0.2843232137773628
AS,New_AS_023.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_023.wav,perfil_softmin_errores_f8,2.5046864315391605e-06,0.21600068438494718,0.24115728579783471,0.29464253855056194,0.24819698658022463
AS,New_AS_024.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_024.wav,perfil_softmin_errores_f8,1.3499022190046344e-06,0.19744943740697224,0.1985883501477125,0.35145739724833447,0.2525034652947617
AS,New_AS_025.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_025.wav,perfil_softmin_errores_f8,2.2049673449085942e-06,0.18000944243118958,0.20758798645196644,0.3243840413279482,0.2880163248215508
AS,New_AS_026.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_026.wav,perfil_softmin_errores_f8,1.4653858960697562e-06,0.18311473730777472,0.16259350708546783,0.4413262521657506,0.21296403805511088
AS,New_AS_027.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_027.wav,perfil_softmin_errores_f8,8.595132215514683e-07,0.13990730261971412,0.17916356915771614,0.4080148871255367,0.27291338158381157
AS,New_AS_028.wav,C:\Users\armga\OneDrive\Escritorio\TFG\Programacion objetivo\Bases de Datos\AS_New_3주기\New_AS_028.wav,perfil_softmin_errores_f8,2.500880358916877e-06,0.18139648877988396,0.21033835687388905,0.34738416110448844,0.2608784923613797
