,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,1,0,2,2
real_AS,0,38,0,0,2
real_MR,0,11,25,4,0
real_MS,6,14,1,16,3
real_MVP,12,6,3,2,17
