,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,35,0,1,0,4
real_AS,0,39,0,1,0
real_MR,1,2,35,1,1
real_MS,0,0,2,36,2
real_MVP,3,3,3,1,30
