indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h
0,10-9-8,3,0.19072834200989142,8x212,0.03426190000027418,10,0.06681057339576545,0.39288817325520325,9,0.13283876398483033,0.252249871651154,8,0.14264138727401934,0.23089263260080314
1,10-9-8,3,0.21261186204418836,8x212,0.029201299999840558,10,0.0611573449139471,0.37122554942374464,9,0.12836400013719773,0.2052653741276696,8,0.28158553981352213,0.11520239076176295
2,10-9-8,3,0.2135826695533271,8x212,0.028256699995836243,10,0.06460343198708117,0.362462569480511,9,0.14134033197081033,0.20939314880538099,8,0.1966578412199987,0.1776148364497467
3,10-9-8,3,0.2175268505753951,8x212,0.0396896000020206,10,0.06688616458150423,0.34485389385620413,9,0.19997870811941793,0.19044317372072936,8,0.22667949658316125,0.17723726373836327
4,10-9-8,3,0.19990796968921398,8x212,0.03462180000497028,10,0.0668161530816433,0.34331446094955054,9,0.16140970495992324,0.1852144439179657,8,0.18342386448013032,0.18796854887519235
5,10-9-8,3,0.2110214749540896,8x212,0.04135330001008697,10,0.0701909872570839,0.33957578192444426,9,0.12413682247381373,0.20380655954834173,8,0.20897954566816215,0.1684932446480087
6,10-9-8,3,0.20142568067727878,8x212,0.047352800000226125,10,0.061820903714820054,0.36675212351729486,9,0.17193606935683473,0.21863377949767793,8,0.11872163603631895,0.19070710263790341
7,10-9-8,3,0.19047903691512302,8x212,0.048456500022439286,10,0.056697103869812256,0.3449041447522355,9,0.1778107640519938,0.184986353474924,8,0.16898889006089576,0.1669136280570356
8,10-9-8,3,0.21055981272572505,8x212,0.04600099998060614,10,0.05823981278414612,0.3471525089247904,9,0.20372594142016334,0.2175172871409596,8,0.17073402026371956,0.17005420877073466
9,10-9-8,3,0.21848170606601888,8x212,0.04731490000267513,10,0.059099553109907624,0.3312704777190992,9,0.20552413581876838,0.19188726608147333,8,0.16663929895104065,0.16376939017947864
10,10-9-8,3,0.20096778466282003,8x212,0.04091700000572018,10,0.0731384015076111,0.3749696165567532,9,0.18801460606848336,0.2216462064179099,8,0.17339291932653142,0.16749935613617112
11,10-9-8,3,0.22165815448428539,8x212,0.028739000001223758,10,0.07084415269786198,0.30948497929416036,9,0.10352813768110408,0.18278317653308043,8,0.15882613594711198,0.16488527959924662
12,10-9-8,3,0.22282351210830964,8x212,0.03390639999997802,10,0.06471269319890245,0.3564886132145549,9,0.17102362182207,0.21162295889901273,8,0.1684922317438118,0.18413327972407081
13,10-9-8,3,0.20315846850812921,8x212,0.03133050000178628,10,0.06449428368503053,0.3768601675551026,9,0.18143285978365586,0.20171444302710995,8,0.1932235228767464,0.18122419007046103
