indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_4_rango,capa_4_error,capa_4_ortogonalidad_h
0,18-15-12-10,4,0.3207882611515661,10x212,0.04309250001097098,18,0.03998735568221628,0.3643826149591064,15,0.17000731495593788,0.1874411136609178,12,0.2289973915828558,0.1448084609110653,10,0.23377331484086858,0.13666311140577506
1,18-15-12-10,4,0.3860269283060408,10x212,0.07142980000935495,18,0.03791496502249451,0.35803919915327115,15,0.18054309913575284,0.14301047327106636,12,0.2633748537891241,0.08403422059122202,10,0.3471478363956375,0.09209122970597736
2,18-15-12-10,4,0.31971311123473983,10x212,0.057290099997771904,18,0.048228811316783866,0.35985152645260876,15,0.1525849908995597,0.14922139511374624,12,0.2040999143015568,0.11999119477868855,10,0.2767245894184194,0.08997082703897202
3,18-15-12-10,4,0.3145202899764789,10x212,0.07356889999937266,18,0.04851902997250851,0.384366596695397,15,0.21848254089792923,0.14205919287888763,12,0.22365718045919747,0.10645301217499636,10,0.2644310327613341,0.09804898171983495
4,18-15-12-10,4,0.34558715298868653,10x212,0.04987099999561906,18,0.04924518080190482,0.3946543646823873,15,0.19717240343373826,0.18514107174711636,12,0.26519794245922973,0.16728125891610432,10,0.2325988709482583,0.1507669673998184
5,18-15-12-10,4,0.31780469425805047,10x212,0.06320420000702143,18,0.04886225523419571,0.38525265459346314,15,0.1709432574544079,0.1757146464795913,12,0.2560786589783634,0.1630112340297941,10,0.2873859876342803,0.1537192946796011
6,18-15-12-10,4,0.3367997805431666,10x212,0.0633582999871578,18,0.044263506508192385,0.37836085721557905,15,0.20232857638182963,0.15688322040872432,12,0.3023902725287858,0.1130835768644935,10,0.2855986791089368,0.10590081036883026
7,18-15-12-10,4,0.3176103766675145,10x212,0.046044399990933016,18,0.04866160869295588,0.3664073323381602,15,0.17936199618357454,0.16910871404603073,12,0.2528177981398879,0.12758885376604528,10,0.2963298753127217,0.10161785271698753
8,18-15-12-10,4,0.3483907687965768,10x212,0.047379299998283386,18,0.04455950506362745,0.4149437056222337,15,0.18831825598028168,0.1790760355773251,12,0.26956563688697555,0.130888058047054,10,0.29080734276836007,0.12371486925247355
9,18-15-12-10,4,0.3317031713650811,10x212,0.0482155000208877,18,0.04751037662154647,0.3507195809994879,15,0.17471055731419413,0.15540680992226216,12,0.2643649001663765,0.12590871810984663,10,0.2826002534200246,0.10956820629059537
10,18-15-12-10,4,0.3248332023489709,10x212,0.05043709999881685,18,0.04193795322647494,0.3865719949306259,15,0.18647945194662877,0.15783922610052148,12,0.25624384928192934,0.11601560458704684,10,0.2700414367539858,0.10570442757939016
11,18-15-12-10,4,0.3112392097655514,10x212,0.06400700000813231,18,0.050904809731024146,0.3384427341403891,15,0.13723029033987835,0.12668369841755706,12,0.21407286079489915,0.0881274642692998,10,0.21180184678538755,0.06836715118500734
12,18-15-12-10,4,0.3285625644186398,10x212,0.04729760001646355,18,0.04944016958674688,0.39045574569649105,15,0.20870897630406032,0.17387195703015787,12,0.26798039800291684,0.14803169118648105,10,0.2312210149376217,0.13738788897882356
13,18-15-12-10,4,0.2920304857434693,10x212,0.06795270001748577,18,0.04184515013647803,0.3695428933722856,15,0.19905678029645665,0.19643476083508557,12,0.2648906321088843,0.15445743989248698,10,0.28298082301000527,0.16120946594634653
14,18-15-12-10,4,0.2960187799925117,10x212,0.06617120001465082,18,0.05217396686268777,0.3616887885044397,15,0.14454455217108705,0.170433869269801,12,0.19159537793204953,0.15585264995224452,10,0.23079330739960338,0.13690218341168572
15,18-15-12-10,4,0.3381367783782249,10x212,0.055913399992277846,18,0.053913265327189396,0.3944294561521745,15,0.18035439033108716,0.2018870453605438,12,0.23998978917650207,0.1673260838173205,10,0.27395365469497185,0.16435288972902634
16,18-15-12-10,4,0.3321260251360896,10x212,0.05294930000673048,18,0.0484279932996461,0.3803222843328036,15,0.1645063325866112,0.1649436605548459,12,0.20657913285537943,0.13070809141683343,10,0.25078877573495306,0.12687395233010254
17,18-15-12-10,4,0.3270846454477796,10x212,0.05985730001702905,18,0.04462582753918277,0.37037164765189984,15,0.16428573870969015,0.13439728878322302,12,0.28651717771323454,0.10682388978520009,10,0.25597549983822615,0.08962667742727357
