indice_interno,distribucion,numero_capas,error_final,forma_h_final,segundos_extraccion,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h
0,6-20,2,0.10812637317359781,20x212,0.0192205999919679,6,0.08891150300397123,0.27927779149305404,20,0.03809989654855672,0.19546833516075435
1,6-20,2,0.1044667972545007,20x212,0.017845199996372685,6,0.07639939741763906,0.312602599019295,20,0.06194318358752869,0.21735850972142282
2,6-20,2,0.12477923607700622,20x212,0.024640100018586963,6,0.10332213690305678,0.3468304654135078,20,0.05185331338305405,0.17226302143727057
3,6-20,2,0.09796693564655767,20x212,0.018654499988770112,6,0.07537077740809227,0.4416587153437289,20,0.05080438376862193,0.25875147084392264
4,6-20,2,0.1027106715412931,20x212,0.021610999974654987,6,0.08054980974593184,0.2795156405338964,20,0.044082797508764884,0.14572462922685403
5,6-20,2,0.11311699035610354,20x212,0.024595100025180727,6,0.09678423110536725,0.303151644559426,20,0.04004772696531919,0.15644384154924715
6,6-20,2,0.09551359935916179,20x212,0.02222419998724945,6,0.07602479808216774,0.3327093203429998,20,0.03845695605138905,0.16527982514213022
7,6-20,2,0.11119780444612802,20x212,0.02960399998119101,6,0.08848421002791358,0.3534830214013934,20,0.04335356913670149,0.1746480381571404
8,6-20,2,0.12375052047338696,20x212,0.028850200003944337,6,0.10269316421288792,0.3721410168180674,20,0.05306598505392489,0.1633087893123615
9,6-20,2,0.11147735050618873,20x212,0.02140160000999458,6,0.09444344924711995,0.288350861575694,20,0.04262530957425793,0.17375874648734943
10,6-20,2,0.10135136136062793,20x212,0.025980700011132285,6,0.08266574929802722,0.34258607394040536,20,0.042285885284283196,0.14824975886781766
11,6-20,2,0.11605247214458854,20x212,0.02317679999396205,6,0.09884728616206001,0.2786076404666483,20,0.03974370233069756,0.15023755338273934
12,6-20,2,0.09535769696787204,20x212,0.022654400003375486,6,0.07397518291254834,0.263679737564317,20,0.03675155984220349,0.16974690320303537
13,6-20,2,0.11133297268928585,20x212,0.02143160000559874,6,0.09298867959687013,0.303828564315363,20,0.03848758419324669,0.2014626343150241
14,6-20,2,0.11975656460997973,20x212,0.027944899979047477,6,0.10091470483561998,0.28659101237631307,20,0.045125314210237945,0.1582598577818148
15,6-20,2,0.1104497795878767,20x212,0.0299656999995932,6,0.08968091387195644,0.32550898001704454,20,0.04327150576202999,0.18701781287444777
16,6-20,2,0.1062454915530219,20x212,0.02248479999252595,6,0.08484839563518567,0.24589277497847833,20,0.039149834159651786,0.17398936619831318
17,6-20,2,0.11338724694593372,20x212,0.021241200010990724,6,0.09649992603651394,0.38358801525231134,20,0.04361198639876651,0.1853308876893676
18,6-20,2,0.099389419223545,20x212,0.021467799990205094,6,0.08035247102938944,0.3285731374547772,20,0.038458213585877775,0.15901421362095017
19,6-20,2,0.13091097038852445,20x212,0.021908900002017617,6,0.1143793544357479,0.2780710076965148,20,0.03876085179679511,0.16682034847654295
20,6-20,2,0.10927745983703416,20x212,0.02541849997942336,6,0.09260049935381674,0.3033042696961774,20,0.033227375477924,0.239355043488834
21,6-20,2,0.10382413386117481,20x212,0.02147599999443628,6,0.08541421376177613,0.3624433793550364,20,0.0399025842263589,0.16430881659594945
22,6-20,2,0.10897504447234908,20x212,0.0207040999957826,6,0.08852859493821581,0.26058977427010255,20,0.039577962412916355,0.1946379760478742
23,6-20,2,0.09809718361051088,20x212,0.021888299990678206,6,0.0761534652449167,0.3106266853060124,20,0.04144999723816247,0.1471714276682398
24,6-20,2,0.11077315681957416,20x212,0.020932899991748855,6,0.09383244541358307,0.25640262870303593,20,0.03777816315431179,0.19314054621308857
25,6-20,2,0.10561082587277042,20x212,0.021721400000387803,6,0.08671655946587946,0.3055632676670914,20,0.040049615777068025,0.17522240160407046
26,6-20,2,0.10694600195675581,20x212,0.018528400018112734,6,0.08783425343736322,0.2879533770558456,20,0.040680006879094496,0.18387963805314708
27,6-20,2,0.11209287397199719,20x212,0.021413400012534112,6,0.09169685059255998,0.32009669801501006,20,0.04146642767913378,0.1729310136665503
28,6-20,2,0.11485770680993368,20x212,0.01885059999767691,6,0.09851144846094913,0.397000788724184,20,0.03657546679613888,0.2308474517180819
29,6-20,2,0.09777558719878464,20x212,0.02002970001194626,6,0.07595825292160373,0.3460892688227265,20,0.0440199994740692,0.1748306459193358
30,6-20,2,0.11412762799240474,20x212,0.020478199992794544,6,0.09727526876901442,0.43256843747117124,20,0.045355722829689915,0.19250529260820046
31,6-20,2,0.10974565613863455,20x212,0.02132039997377433,6,0.09220490045862897,0.3378171202867301,20,0.043030139181175535,0.131307309794737
32,6-20,2,0.1177218941401929,20x212,0.01904159999685362,6,0.10087372877265156,0.28780985461604697,20,0.037800767692759786,0.2304558248365583
33,6-20,2,0.10985956226829076,20x212,0.020824800012633204,6,0.09238727812696346,0.32712283263632536,20,0.04106446351438604,0.1660626443893988
34,6-20,2,0.1054728641672047,20x212,0.020810299989534542,6,0.08381670233091487,0.2498922728717767,20,0.037133683236091494,0.21627093104561199
35,6-20,2,0.1168641687455172,20x212,0.020753999997396022,6,0.0965552393698212,0.2694336042156626,20,0.04198158445026566,0.15552486437316834
36,6-20,2,0.08210958395208309,20x212,0.021116199990501627,6,0.06343281329607073,0.44719796465678147,20,0.04096524261604525,0.1700315981866142
37,6-20,2,0.09343165176868387,20x212,0.022958599991397932,6,0.0712749166010654,0.30829510963250956,20,0.041516916335628526,0.16385613861571274
38,6-20,2,0.09139612178603816,20x212,0.020822799997404218,6,0.06970582612640644,0.2469878554116949,20,0.03563826674991465,0.1999161652633037
39,6-20,2,0.092443706836252,20x212,0.02696359998662956,6,0.06616690001301144,0.31393464629052015,20,0.042249193018253826,0.17404666060209856
40,6-20,2,0.0935584149749089,20x212,0.02893989998847246,6,0.0736357268023929,0.42075406129968,20,0.04287326325740013,0.24403060358331174
41,6-20,2,0.10131027114933785,20x212,0.019696800009114668,6,0.07744300593007675,0.23880603194194547,20,0.042154508974733065,0.172835351856692
42,6-20,2,0.10534350908139348,20x212,0.019830400007776916,6,0.08423448780177135,0.3561383748900752,20,0.0467817213320152,0.24042170560900178
43,6-20,2,0.09979421776146387,20x212,0.020826199994189665,6,0.08158737789052344,0.40787310813712957,20,0.03757028270179459,0.2140427224319274
44,6-20,2,0.09005412983249554,20x212,0.021392299997387454,6,0.07251291260054221,0.33937732834570944,20,0.04082569428940396,0.2308764591254197
45,6-20,2,0.08918010751671926,20x212,0.020839300006628036,6,0.06310819233063562,0.37315089761242437,20,0.039707933220005646,0.2213780055274924
46,6-20,2,0.09520536153131381,20x212,0.022042500000679865,6,0.07715473750317016,0.38863789359891715,20,0.04168765412676256,0.19164447958266037
47,6-20,2,0.09194282932288073,20x212,0.02049059999990277,6,0.07205183224674701,0.3673040462163043,20,0.04016152691323682,0.22344029816247968
48,6-20,2,0.09238541788674112,20x212,0.02200009999796748,6,0.06571696264140582,0.39320532999546004,20,0.04440383299608515,0.1906690239057098
49,6-20,2,0.09764572880843116,20x212,0.0224879999877885,6,0.07835047556885529,0.3525852492057699,20,0.037852053226443486,0.22976254520714692
50,6-20,2,0.10147587270581454,20x212,0.02534280001418665,6,0.0805125492720766,0.321972358906755,20,0.04084604397309522,0.16076967228007755
51,6-20,2,0.0990437009058354,20x212,0.020928199985064566,6,0.07833399100962765,0.43050845460274273,20,0.04032982445181843,0.20798325001278567
52,6-20,2,0.10451291297026478,20x212,0.02927790000103414,6,0.08275369335794043,0.3441469317977427,20,0.048811528538472454,0.2515347979628129
53,6-20,2,0.09370197458919276,20x212,0.02519169999868609,6,0.07112890143739024,0.3916749298800708,20,0.03744124328571488,0.2120785580531879
54,6-20,2,0.09834777856409446,20x212,0.022593400004552677,6,0.0800493928014433,0.3750310661000282,20,0.04491923379279531,0.15221768419304077
55,6-20,2,0.09243412679539684,20x212,0.026534800010267645,6,0.07637066459442558,0.40801838062959134,20,0.03757812562922569,0.1687791326946775
56,6-20,2,0.08815642170732023,20x212,0.024886800005333498,6,0.06807877011389232,0.40011458800719407,20,0.03973594700620721,0.17443092166095178
57,6-20,2,0.09621687980461618,20x212,0.020393299986608326,6,0.0689433713025806,0.388652891049098,20,0.04696972677579349,0.19785220068245105
58,6-20,2,0.10388015129618647,20x212,0.0230431999952998,6,0.08591735199180724,0.30899160906398915,20,0.03641510221022055,0.23110795319724659
59,6-20,2,0.10708628492696248,20x212,0.022579899989068508,6,0.08646787941581985,0.31482146882888884,20,0.04504786072274401,0.16455816064826834
60,6-20,2,0.09649553504479427,20x212,0.021962600003462285,6,0.07468445094177767,0.4121302538325043,20,0.042548086884761284,0.2476421988056994
61,6-20,2,0.0967777069630486,20x212,0.0204432999889832,6,0.0797216313141073,0.3412689623734972,20,0.03929060130334218,0.17538539644393275
62,6-20,2,0.08921015149044934,20x212,0.020605199999408796,6,0.06903945123452367,0.3655271400735963,20,0.03915333225390241,0.1698902578599154
63,6-20,2,0.10069332939920907,20x212,0.024836900003720075,6,0.07431285562233651,0.37111007749664066,20,0.04598423528611676,0.18563212570529566
64,6-20,2,0.09128464380851563,20x212,0.023199699993710965,6,0.07510451634044478,0.3337075523280704,20,0.03593603373025903,0.2112815434902798
65,6-20,2,0.09929551916349766,20x212,0.022093300009146333,6,0.07795581544649217,0.40651755993948774,20,0.03992019137004061,0.19880370598995023
66,6-20,2,0.0939725879294359,20x212,0.02412469999399036,6,0.07329620866699846,0.45088495525868005,20,0.03689771783545093,0.23756731410815768
67,6-20,2,0.09572580840007952,20x212,0.028259700018679723,6,0.07581856544964835,0.32860151595429143,20,0.04308896804795808,0.162245842809465
68,6-20,2,0.10729770049620146,20x212,0.021079500002088025,6,0.08735339096216257,0.4102353221802486,20,0.0438772197808017,0.18301410380886185
69,6-20,2,0.09041926134418768,20x212,0.032046600012108684,6,0.06889307576948485,0.331857553324565,20,0.038136203408975194,0.20694162143017933
70,6-20,2,0.09721728391894319,20x212,0.023278000007849187,6,0.0772727171378317,0.33612632941592907,20,0.03990153339632304,0.17831903404453137
71,6-20,2,0.0975295285250057,20x212,0.021799600013764575,6,0.07703167272163257,0.2581944418641814,20,0.03967451360066694,0.17113030058103632
72,6-20,2,0.09792559123413627,20x212,0.0203097999910824,6,0.07404623996634038,0.2918711955249485,20,0.039718481971829644,0.16379671723930508
73,6-20,2,0.10367068316182308,20x212,0.029792999994242564,6,0.08239539384467053,0.30263325365438304,20,0.04332596172188584,0.14406752606361128
74,6-20,2,0.1064843981356968,20x212,0.029465400002663955,6,0.08470577254008867,0.23959734911766353,20,0.04347735074568217,0.1743525311315496
75,6-20,2,0.12041032796492605,20x212,0.02084640000248328,6,0.100067734072106,0.2718161686569199,20,0.04269255654891256,0.204933883963582
76,6-20,2,0.09372165849302401,20x212,0.029308800003491342,6,0.07465500928636987,0.34554066930098154,20,0.036396556364301974,0.22698162900187951
77,6-20,2,0.10190820286070972,20x212,0.01893809999455698,6,0.0819554143818015,0.33984225192145445,20,0.040067514808419497,0.21843205737125324
78,6-20,2,0.08979899962916536,20x212,0.02114990001427941,6,0.06771332806711795,0.3063153663579216,20,0.03736829604659264,0.17040688023079043
79,6-20,2,0.1083383862127706,20x212,0.021581599983619526,6,0.09203469674087322,0.3915567421119384,20,0.040305744003837275,0.16435673533964767
80,6-20,2,0.09488354936894135,20x212,0.01742220000596717,6,0.07326115519566508,0.3451816593395523,20,0.04410107213630584,0.18733778300862375
81,6-20,2,0.09894249079894973,20x212,0.019994699978269637,6,0.08145879350290443,0.3055772136426229,20,0.038172743174922176,0.15260753418120696
82,6-20,2,0.1009586272378278,20x212,0.027966399997239932,6,0.0846266154396865,0.3104076480695267,20,0.03428706260995219,0.20134169946505176
83,6-20,2,0.10057444346362299,20x212,0.01846990000922233,6,0.07803309771423719,0.2571864853424054,20,0.03415598644235453,0.25423630318622414
84,6-20,2,0.10106359406181073,20x212,0.01878240000223741,6,0.0807559301249081,0.29588918677246595,20,0.040797343001942245,0.16190296476437682
85,6-20,2,0.09391546388648477,20x212,0.019366599997738376,6,0.07519156940044817,0.3509888014664794,20,0.040003431282083605,0.18069453730218354
86,6-20,2,0.09137732779647803,20x212,0.020442200009711087,6,0.06746884671907927,0.35969098188481585,20,0.04040004503047583,0.15170868107872626
87,6-20,2,0.09258779759891102,20x212,0.020430900010978803,6,0.07065655011145439,0.35206038094123354,20,0.04238317616046484,0.199106979115763
88,6-20,2,0.10340741677188377,20x212,0.020963499991921708,6,0.0837507968763381,0.31998349325037456,20,0.03982720166722995,0.16862254725776885
89,6-20,2,0.10560777565481651,20x212,0.020451099990168586,6,0.08023862824673011,0.36914268835275904,20,0.04930735592494095,0.2014669701958836
90,6-20,2,0.09927387680578395,20x212,0.023167400009697303,6,0.07703377803250597,0.4236287164254543,20,0.04404976877111923,0.17218502303815963
91,6-20,2,0.1027579955526236,20x212,0.02173820001189597,6,0.08419041249632433,0.3819377797506466,20,0.04236983877401533,0.21441184293613844
92,6-20,2,0.10259521057539069,20x212,0.02029029998811893,6,0.08274103815945187,0.3074227235405424,20,0.04238163193995351,0.1500375279898638
93,6-20,2,0.09771285628811782,20x212,0.02289369999198243,6,0.07729265276446828,0.438632527028788,20,0.048973102229324605,0.17161319132636685
94,6-20,2,0.09962157135513044,20x212,0.02176029997644946,6,0.07868033225735106,0.34091254433364965,20,0.040484228317943315,0.1666111327259019
95,6-20,2,0.0995373099117784,20x212,0.025851299986243248,6,0.08291935235369018,0.3385687174979371,20,0.029060598696718693,0.2675264130058102
