indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,18-2,DeepONMF_H2,2,nndsvd,0.3791754154286887,2x212,0.022781399893574417,18,0.2647023838318038,0.2979125995586145,0.019095399999059737,2,0.3087716773998071,0.14960379396161946,0.0025912000564858317
1,SNR_0db,N,New_N_002.wav,18-2,DeepONMF_H2,2,nndsvd,0.37321278296748117,2x212,0.024575899937190115,18,0.2620956332074962,0.32140622889420584,0.020769799943082035,2,0.2951623121343381,0.14821878813146525,0.0028689000755548477
2,SNR_0db,N,New_N_003.wav,18-2,DeepONMF_H2,2,nndsvd,0.37909705535754673,2x212,0.023906599963083863,18,0.26762554798875493,0.3166605375831365,0.020035999943502247,2,0.3020702131113996,0.14557750505402867,0.0029436000622808933
3,SNR_0db,N,New_N_004.wav,18-2,DeepONMF_H2,2,nndsvd,0.3782368572029497,2x212,0.026210800046101213,18,0.2678204393968295,0.31691992331055363,0.022528899949975312,2,0.305946554647449,0.14225075342446214,0.0028629000298678875
4,SNR_0db,N,New_N_005.wav,18-2,DeepONMF_H2,2,nndsvd,0.3825145482717656,2x212,0.022300900076515973,18,0.26478600855246914,0.31304731098223954,0.0178787000477314,2,0.3027706194238876,0.13442014635286836,0.0034666999708861113
5,SNR_0db,N,New_N_006.wav,18-2,DeepONMF_H2,2,nndsvd,0.38165803784959174,2x212,0.0211406999733299,18,0.26679546312199953,0.3126545079308331,0.016837199917063117,2,0.3095628972285537,0.1401585803704255,0.0034122999059036374
6,SNR_0db,N,New_N_007.wav,18-2,DeepONMF_H2,2,nndsvd,0.37913821725321956,2x212,0.020075000007636845,18,0.2665353124614772,0.31118754596797615,0.01644429995212704,2,0.30930468566909913,0.1411242665037407,0.002888199989683926
7,SNR_0db,N,New_N_008.wav,18-2,DeepONMF_H2,2,nndsvd,0.3826194013525697,2x212,0.02023460005875677,18,0.2615378674506961,0.31188223957372485,0.016936599975451827,2,0.31791342615110224,0.1358145554734665,0.002636800054460764
8,SNR_0db,N,New_N_009.wav,18-2,DeepONMF_H2,2,nndsvd,0.3798558326214212,2x212,0.019474000087939203,18,0.26367160446313154,0.31542407813340434,0.01632880000397563,2,0.30790977203442127,0.14584183915314589,0.002360599930398166
9,SNR_0db,N,New_N_010.wav,18-2,DeepONMF_H2,2,nndsvd,0.3845351956400297,2x212,0.02012030000332743,18,0.26470449819528713,0.3136192425534522,0.01708160003181547,2,0.3132766598799772,0.13921017939380284,0.002362400060519576
10,SNR_0db,N,New_N_011.wav,18-2,DeepONMF_H2,2,nndsvd,0.38190043959332765,2x212,0.02156159991864115,18,0.26504166609235924,0.3160090164668364,0.01744900003541261,2,0.31366584752685783,0.13733402797368077,0.0034163999371230602
11,SNR_0db,N,New_N_012.wav,18-2,DeepONMF_H2,2,nndsvd,0.3816545670704298,2x212,0.019996799994260073,18,0.26704432848834436,0.30267483366462733,0.0167304000351578,2,0.30703566283071226,0.13270363162598153,0.0025031999684870243
12,SNR_0db,N,New_N_013.wav,18-2,DeepONMF_H2,2,nndsvd,0.3831487399577268,2x212,0.019420500029809773,18,0.26351372619360736,0.3195371836372999,0.016360200010240078,2,0.3153565959150761,0.14385543338615359,0.002386300009675324
13,SNR_0db,N,New_N_014.wav,18-2,DeepONMF_H2,2,nndsvd,0.3780698627985166,2x212,0.02039130008779466,18,0.26216790662604555,0.31750819109227857,0.016691299970261753,2,0.306067009375947,0.14739086386206895,0.0028541000792756677
14,SNR_0db,N,New_N_015.wav,18-2,DeepONMF_H2,2,nndsvd,0.37925421309692453,2x212,0.0211215999443084,18,0.27186536213833146,0.30615674975792395,0.016845299978740513,2,0.30209382094256804,0.14628069748972566,0.0031847000354900956
