,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,95.5,2.0,0.0,2.5
MR,0.0,2.5,93.5,2.0,2.0
MS,0.0,0.0,2.0,93.5,4.5
MVP,1.5,2.0,3.0,2.0,91.5
