indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,13-6,2,0.15992512769239287,126x6,6x212,13,0.054387720200105384,0.33927204523679666,0.008726300002308562,6,0.24564494516049876,0.20399369722212315,0.003267399995820597
1,N,New_N_002.wav,13-6,2,0.1637661879605148,126x6,6x212,13,0.06242183826623018,0.36140381785896103,0.008900399996491615,6,0.38549141720769065,0.20259683217679494,0.003020900003321003
2,N,New_N_003.wav,13-6,2,0.14372315331841018,126x6,6x212,13,0.05360624139831524,0.4013278018076245,0.009082699994905852,6,0.3030402543689528,0.2740057523189405,0.004313699995691422
3,N,New_N_004.wav,13-6,2,0.1433580590322636,126x6,6x212,13,0.05268439902942476,0.35805850736503114,0.008895600003597792,6,0.3164147972128757,0.19203128869125055,0.002932600000349339
4,N,New_N_005.wav,13-6,2,0.14502301410539556,126x6,6x212,13,0.05523365524374092,0.3299250836167062,0.008926299997256137,6,0.3623865658863968,0.21805281485253916,0.004247500000928994
5,N,New_N_006.wav,13-6,2,0.18353642078352275,126x6,6x212,13,0.058008913892743236,0.3710399016457782,0.008532199994078837,6,0.31435601511377687,0.19013466040296206,0.004208600003039464
6,N,New_N_007.wav,13-6,2,0.1587217402760663,126x6,6x212,13,0.05601664784695933,0.3711205638597171,0.008438799995929003,6,0.3491781689809775,0.19728556348869236,0.003828200002317317
7,N,New_N_008.wav,13-6,2,0.16642515498235136,126x6,6x212,13,0.059043034254175265,0.33642690092121913,0.011860899998282548,6,0.3864749387576589,0.24134901562261482,0.0032586000015726313
8,N,New_N_009.wav,13-6,2,0.19641395671166076,126x6,6x212,13,0.060734921671950264,0.3423740966576135,0.008909299998776987,6,0.38348291907783366,0.13615114688035873,0.0034340999991400167
9,N,New_N_010.wav,13-6,2,0.18977505796618382,126x6,6x212,13,0.05093247215880874,0.36208621677014546,0.007939900002384093,6,0.3310538015214602,0.15170405705077034,0.003005899998242967
10,N,New_N_011.wav,13-6,2,0.1594586676085139,126x6,6x212,13,0.051809757243314936,0.32456685353616915,0.0088261999990209,6,0.28957965174285466,0.1697104334205016,0.0031821999946259893
11,N,New_N_012.wav,13-6,2,0.19991062579877464,126x6,6x212,13,0.05730199289082526,0.31298662635147056,0.008196499999030493,6,0.34403019569286875,0.1881314951663216,0.0030465999952866696
12,N,New_N_013.wav,13-6,2,0.152345176664061,126x6,6x212,13,0.05959081969200451,0.37190274848215576,0.007453199999872595,6,0.2895667214111448,0.22931089675066285,0.0036561000015353784
13,N,New_N_014.wav,13-6,2,0.1550333721150376,126x6,6x212,13,0.055167370093339746,0.36700451727709477,0.007595199997012969,6,0.32629499177271,0.2457839686580415,0.0029947000002721325
14,N,New_N_015.wav,13-6,2,0.1707707072025826,126x6,6x212,13,0.06062138356047249,0.371677346248194,0.007981399998243432,6,0.37373667955958995,0.23047727373958873,0.003223699997761287
15,N,New_N_016.wav,13-6,2,0.14055677543531256,126x6,6x212,13,0.04992920368636181,0.37722574666053604,0.007835000003979076,6,0.3649157182552995,0.2571536759042429,0.0038768000013078563
16,N,New_N_017.wav,13-6,2,0.14809774920829405,126x6,6x212,13,0.0650648485414558,0.3649060840701226,0.0073341000024811365,6,0.32417678316971055,0.2528917653855693,0.0029752000045846216
17,N,New_N_018.wav,13-6,2,0.1483848930172768,126x6,6x212,13,0.052476331805379084,0.39130195149469627,0.007354499997745734,6,0.2914574975988103,0.23762023100571697,0.0024788000009721145
18,N,New_N_019.wav,13-6,2,0.1716736619679103,126x6,6x212,13,0.058780379681155986,0.3103435834653027,0.007928099999844562,6,0.3379735255682326,0.2517824698727472,0.0025192999964929186
19,N,New_N_020.wav,13-6,2,0.15959834266050937,126x6,6x212,13,0.06560541264390923,0.36402987646797225,0.007869900000514463,6,0.41173983606144104,0.23468470512351838,0.002605599998787511
20,N,New_N_021.wav,13-6,2,0.1597537409281685,126x6,6x212,13,0.05960925344153396,0.3426160057923192,0.007581099998787977,6,0.2861981422762711,0.2625091254296025,0.0034750999984680675
21,N,New_N_022.wav,13-6,2,0.16953592597252218,126x6,6x212,13,0.05079204910838835,0.36248309705776033,0.007823400002962444,6,0.33621161457405024,0.1747396762657641,0.0027648999966913834
22,N,New_N_023.wav,13-6,2,0.1693461804802682,126x6,6x212,13,0.055955580418917135,0.35865013180927274,0.008227400001487695,6,0.35859099747461476,0.1995567418846382,0.002565100003266707
23,N,New_N_024.wav,13-6,2,0.14756944301418054,126x6,6x212,13,0.053142983090156984,0.3538366492370778,0.007817700003215577,6,0.27575048835447163,0.22373949631703113,0.0026513000047998503
24,N,New_N_025.wav,13-6,2,0.18219858861819105,126x6,6x212,13,0.06283183811185443,0.3677941726479291,0.007729800003289711,6,0.37934137376965277,0.2510817275329063,0.003380599999218248
25,N,New_N_026.wav,13-6,2,0.16306807037246338,126x6,6x212,13,0.061401093846841566,0.3536947474213555,0.007426500000292435,6,0.3000676658942768,0.2494540959916525,0.0038474000029964373
26,N,New_N_027.wav,13-6,2,0.14600440619065477,126x6,6x212,13,0.05775339680449352,0.3615397037417277,0.007625500002177432,6,0.3744081211798708,0.22350524970016358,0.0024687000041012652
27,N,New_N_028.wav,13-6,2,0.1635463636918587,126x6,6x212,13,0.05569437315111373,0.3524793029354564,0.007925799996883143,6,0.33394710438736414,0.1529834140083891,0.0026413999948999844
28,N,New_N_029.wav,13-6,2,0.15718882230276418,126x6,6x212,13,0.06317087108459574,0.3138012347630824,0.007514600001741201,6,0.34046924313806803,0.2016777653332367,0.0031466000000364147
29,N,New_N_030.wav,13-6,2,0.1732721177819309,126x6,6x212,13,0.05387403159282597,0.3438669224155802,0.007697699998971075,6,0.33459637153614546,0.27442208884620584,0.002682099999219645
30,N,New_N_031.wav,13-6,2,0.16806069196870635,126x6,6x212,13,0.053342104483522584,0.3607409497337756,0.008278400004201103,6,0.31045930467682153,0.26299789868695606,0.002923300002294127
31,N,New_N_032.wav,13-6,2,0.12512129761699184,126x6,6x212,13,0.05374813859181064,0.3733594103068359,0.00754389999929117,6,0.29948255451605554,0.22428584332569745,0.0025305000017397106
32,N,New_N_033.wav,13-6,2,0.15434676175693607,126x6,6x212,13,0.05563988645094815,0.34156905421835493,0.007530200004111975,6,0.29042042521959927,0.15753686100903252,0.0030356999996001832
33,N,New_N_034.wav,13-6,2,0.15994364766628702,126x6,6x212,13,0.05947517243190522,0.3293713160333074,0.008125499996822327,6,0.2788781838490779,0.1461215294203356,0.003390199999557808
34,N,New_N_035.wav,13-6,2,0.17031740309152105,126x6,6x212,13,0.05413275102628493,0.3433972135612284,0.00856470000144327,6,0.37242623382777046,0.22133639653087933,0.0029178999975556508
35,N,New_N_036.wav,13-6,2,0.15192605704505976,126x6,6x212,13,0.054910812528399175,0.39785525992528364,0.008132900002237875,6,0.294630867797674,0.20305921979583177,0.0026357999959145673
36,N,New_N_037.wav,13-6,2,0.13013820501398624,126x6,6x212,13,0.04872452389832347,0.3758618896435786,0.00788029999966966,6,0.30319583692055585,0.18545201894514687,0.0031405000045197085
37,N,New_N_038.wav,13-6,2,0.13159197793920632,126x6,6x212,13,0.0427873813605004,0.46759907337146045,0.007728399999905378,6,0.2450009641763432,0.19912922422006474,0.002510500002244953
