,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,1,0,0
real_AS,0,38,2,0,0
real_MR,0,2,35,2,1
real_MS,0,1,0,37,2
real_MVP,2,2,0,0,36
