,N,AS,MR,MS,MVP
N,98.5,0.0,0.0,0.0,1.5
AS,0.0,97.0,2.0,0.5,0.5
MR,3.0,7.5,86.0,2.0,1.5
MS,1.0,1.0,0.0,94.0,4.0
MVP,3.0,3.0,0.5,3.0,90.5
