,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,97.5,0.5,0.5,1.5
MR,1.5,4.0,91.0,2.0,1.5
MS,0.0,0.5,1.5,93.5,4.5
MVP,1.5,2.5,2.5,2.0,91.5
