,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,1,1,1
real_AS,0,36,2,2,0
real_MR,0,0,40,0,0
real_MS,0,1,1,37,1
real_MVP,1,5,3,2,29
