indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,N,New_N_001.wav,15-10,2,0.12476443070665398,126x10,10x212,15,0.04900094876104395,0.3513777566963183,0.010272300001815893,10,0.19861850219018873,0.2048300681177347,0.0037544000006164424
1,N,New_N_002.wav,15-10,2,0.11469506620317227,126x10,10x212,15,0.045986141736207096,0.40617578703250834,0.012790199994924478,10,0.22667734838447703,0.21583528950511566,0.004342500003986061
2,N,New_N_003.wav,15-10,2,0.14821599157522247,126x10,10x212,15,0.055292670624620704,0.3294350727924591,0.012964300003659446,10,0.2999549260118735,0.16927762257045184,0.004551599995465949
3,N,New_N_004.wav,15-10,2,0.11938541752008545,126x10,10x212,15,0.050177233191800764,0.36136230383500084,0.009757199994055554,10,0.22241444569618726,0.2558154239803574,0.003945199998270255
4,N,New_N_005.wav,15-10,2,0.11197213623768154,126x10,10x212,15,0.041373815745830975,0.39182941769613344,0.013057899996056221,10,0.20344104617095476,0.1818760995618384,0.005410700003267266
5,N,New_N_006.wav,15-10,2,0.13248377559442887,126x10,10x212,15,0.05174391196391788,0.3580237950143327,0.009868300003290642,10,0.2189842430008915,0.1802973164600586,0.00410109999938868
6,N,New_N_007.wav,15-10,2,0.12340191003176386,126x10,10x212,15,0.0508503478327872,0.364474964260919,0.009734500003105495,10,0.20529916080321334,0.20135840142502923,0.005117500004416797
7,N,New_N_008.wav,15-10,2,0.14098080352980133,126x10,10x212,15,0.050242453152402194,0.4096689454470073,0.009232199998223223,10,0.28870837444039715,0.2145756870177219,0.004847800002607983
8,N,New_N_009.wav,15-10,2,0.12666972474847782,126x10,10x212,15,0.046710109199033484,0.36298670825615503,0.008813300002657343,10,0.2080645688572241,0.13992047263393356,0.003444800000579562
9,N,New_N_010.wav,15-10,2,0.1451515797446122,126x10,10x212,15,0.06108575871936813,0.3313077548246302,0.008908900003007147,10,0.24495217826461968,0.2033932607454022,0.0032831999997142702
10,N,New_N_011.wav,15-10,2,0.12633380010891024,126x10,10x212,15,0.058791334160147084,0.381620167282214,0.008879600005457178,10,0.2826188610402871,0.1554226401599267,0.003871599998092279
