distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
11-3,2,KNN,DeepONMF_H2,1,158,35,5,2,0.965,0.9875,0.875,0.9693251533742331,0.93125
11-3,2,KNN,DeepONMF_H2,2,157,38,2,3,0.975,0.98125,0.95,0.9874213836477987,0.965625
11-3,2,KNN,DeepONMF_H2,3,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
11-3,2,KNN,DeepONMF_H2,4,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
11-3,2,KNN,DeepONMF_H2,5,159,35,5,1,0.97,0.99375,0.875,0.9695121951219512,0.934375
11-3,2,KNN,DeepONMF_W,1,151,28,12,9,0.895,0.94375,0.7,0.9263803680981595,0.8218749999999999
11-3,2,KNN,DeepONMF_W,2,152,34,6,8,0.93,0.95,0.85,0.9620253164556962,0.8999999999999999
11-3,2,KNN,DeepONMF_W,3,157,33,7,3,0.95,0.98125,0.825,0.9573170731707317,0.903125
11-3,2,KNN,DeepONMF_W,4,153,33,7,7,0.93,0.95625,0.825,0.95625,0.890625
11-3,2,KNN,DeepONMF_W,5,151,33,7,9,0.92,0.94375,0.825,0.9556962025316456,0.8843749999999999
11-3,2,SVM,DeepONMF_H2,1,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
11-3,2,SVM,DeepONMF_H2,2,157,40,0,3,0.985,0.98125,1.0,1.0,0.990625
11-3,2,SVM,DeepONMF_H2,3,155,37,3,5,0.96,0.96875,0.925,0.9810126582278481,0.946875
11-3,2,SVM,DeepONMF_H2,4,156,36,4,4,0.96,0.975,0.9,0.975,0.9375
11-3,2,SVM,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
11-3,2,SVM,DeepONMF_W,1,143,39,1,17,0.91,0.89375,0.975,0.9930555555555556,0.934375
11-3,2,SVM,DeepONMF_W,2,145,38,2,15,0.915,0.90625,0.95,0.9863945578231292,0.928125
11-3,2,SVM,DeepONMF_W,3,147,37,3,13,0.92,0.91875,0.925,0.98,0.921875
11-3,2,SVM,DeepONMF_W,4,143,38,2,17,0.905,0.89375,0.95,0.9862068965517241,0.921875
11-3,2,SVM,DeepONMF_W,5,146,38,2,14,0.92,0.9125,0.95,0.9864864864864865,0.9312499999999999
11-3,2,UjaNet,DeepONMF_H2,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
11-3,2,UjaNet,DeepONMF_H2,2,160,40,0,0,1.0,1.0,1.0,1.0,1.0
11-3,2,UjaNet,DeepONMF_H2,3,158,37,3,2,0.975,0.9875,0.925,0.9813664596273292,0.95625
11-3,2,UjaNet,DeepONMF_H2,4,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
11-3,2,UjaNet,DeepONMF_H2,5,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
11-3,2,UjaNet,DeepONMF_W,1,154,36,4,6,0.95,0.9625,0.9,0.9746835443037974,0.93125
11-3,2,UjaNet,DeepONMF_W,2,159,37,3,1,0.98,0.99375,0.925,0.9814814814814815,0.9593750000000001
11-3,2,UjaNet,DeepONMF_W,3,156,34,6,4,0.95,0.975,0.85,0.9629629629629629,0.9125
11-3,2,UjaNet,DeepONMF_W,4,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
11-3,2,UjaNet,DeepONMF_W,5,157,37,3,3,0.97,0.98125,0.925,0.98125,0.953125
