clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,40,160,0,0,1.0,1.0,1.0,1.0,1.0,40
AS,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MR,39,160,0,1,0.995,0.975,1.0,1.0,0.9875,40
MS,40,158,2,0,0.99,1.0,0.9875,0.9523809523809523,0.99375,40
MVP,38,158,2,2,0.98,0.95,0.9875,0.95,0.96875,40
PROMEDIO_MACRO,196,796,4,4,0.9920000000000002,0.9800000000000001,0.9949999999999999,0.9804761904761905,0.9875,200
