indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,original,N,New_N_001.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19292697443312867,4x212,0.05803289997857064,26,0.07935525077302276,0.18650355308826624,0.045753999962471426,10,0.05750659333947548,0.21166031048260214,0.006596400053240359,4,0.07010371552770364,0.30959804837457894,0.004472100059501827
1,original,N,New_N_002.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1964423823624423,4x212,0.05667079996783286,26,0.07040694358489992,0.2084608831247929,0.04355820000637323,10,0.060137687745069494,0.18587981154453392,0.007900799973867834,4,0.08160873298132455,0.24470605700246648,0.00397369998972863
2,original,N,New_N_003.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19244713028638893,4x212,0.056735899997875094,26,0.07727050732900907,0.16255383396467685,0.04398330010008067,10,0.0582015495419801,0.22315637984833817,0.007177499937824905,4,0.07425495753083439,0.3038625207313913,0.00407429994083941
3,original,N,New_N_004.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19212038079193525,4x212,0.05932810006197542,26,0.07509095213791388,0.18129209563404827,0.04609560000244528,10,0.06010653773319227,0.22554560255053574,0.007826499990187585,4,0.07162066993763509,0.3009332559903329,0.00398120004683733
4,original,N,New_N_005.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1926456630356419,4x212,0.05646819993853569,26,0.07440201191279038,0.1793452850337848,0.04439439997076988,10,0.05892115092960962,0.25862272478566956,0.006821000017225742,4,0.07609085497726402,0.3803581883457576,0.00391740002669394
5,original,N,New_N_006.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1949414504073192,4x212,0.05773960007354617,26,0.07917243469453095,0.1883595308248069,0.04244639992248267,10,0.059201024253657496,0.19244530789631895,0.006909099989570677,4,0.0743130790152325,0.317261211458986,0.00696220004465431
6,original,N,New_N_007.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1975235671503862,4x212,0.0646480000577867,26,0.07133710792184562,0.18002684518004264,0.047630799934268,10,0.06153003215711187,0.21026745542539263,0.011495899991132319,4,0.08398149574202987,0.2864655475187079,0.004200200084596872
7,original,N,New_N_008.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19904263702063718,4x212,0.05712360003963113,26,0.06924728173247056,0.16871469622612942,0.04477799998130649,10,0.060861185967272746,0.18956139172467357,0.007009500055573881,4,0.08400809189402639,0.342259604117867,0.003998999949544668
8,original,N,New_N_009.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.2028406670636213,4x212,0.061189399915747344,26,0.07314495525329921,0.17777737222545045,0.045335100032389164,10,0.061304603958218885,0.1519860651905573,0.010165999992750585,4,0.08689517008296715,0.2393192063277393,0.004330200026743114
9,original,N,New_N_010.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1999661105838261,4x212,0.06173660000786185,26,0.08076726624331218,0.17050861524072025,0.04495339991990477,10,0.06093093795891195,0.18776874895933734,0.009250200004316866,4,0.09231236059972565,0.3076478364632737,0.006390299997292459
10,original,N,New_N_011.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19435838277791398,4x212,0.05500429996754974,26,0.0718034427591733,0.18155820053013313,0.04215320001821965,10,0.05955232536363972,0.24115005437694054,0.007580299978144467,4,0.08078687459084583,0.27008109037334566,0.003891900065355003
11,original,N,New_N_012.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1962317897758489,4x212,0.06018620007671416,26,0.07109855593854778,0.1956403911452293,0.044260499998927116,10,0.06014341615412551,0.22357148923247622,0.006553800078108907,4,0.0856737766683989,0.3790013447535583,0.00794140005018562
12,original,N,New_N_013.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19398904212200244,4x212,0.05610209994483739,26,0.07865175995983271,0.17269768706139488,0.04448209994006902,10,0.0603679362237468,0.2355083701875481,0.0066902999533340335,4,0.07206721225812629,0.32223150213319834,0.003847600077278912
13,original,N,New_N_014.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19307020199336875,4x212,0.0535084999864921,26,0.07497787734758295,0.20444024017927948,0.04160370002500713,10,0.058695448893764116,0.25284709807792005,0.0068644999992102385,4,0.07638854796612503,0.35698243980622363,0.0038531000027433038
14,original,N,New_N_015.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.2000894063769653,4x212,0.06726640008855611,26,0.07533660441748899,0.1787031779076999,0.04282540001440793,10,0.06087877879616543,0.20689593584643368,0.014366299961693585,4,0.08945297619046993,0.24320054244193523,0.008762499899603426
15,original,N,New_N_016.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.192625940311445,4x212,0.05812310008332133,26,0.0733666872700921,0.1629154907479619,0.04632379999384284,10,0.05990972977461666,0.21606784598686296,0.0065070000709965825,4,0.07819280193017784,0.3270554269080645,0.004170099971815944
16,original,N,New_N_017.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1997642233749299,4x212,0.05636359995696694,26,0.07711211052400425,0.17671302168419978,0.04300549998879433,10,0.05976700123569536,0.14106484062605518,0.007998700020834804,4,0.0883374069451629,0.27480258307446426,0.004080499988049269
17,original,N,New_N_018.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19589085253542896,4x212,0.05701700004283339,26,0.07727486918138199,0.1880687803491292,0.04426940006669611,10,0.05907922575662851,0.21420972976155978,0.007510699913837016,4,0.07919365415705458,0.2757851925147759,0.0040327999740839005
18,original,N,New_N_019.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19617234011196963,4x212,0.055867199902422726,26,0.07960259350177978,0.1822639663524369,0.043408700032159686,10,0.05902408265449235,0.21825778499472434,0.007002400001510978,4,0.07882398642229801,0.37180986935652705,0.00424469995778054
19,original,N,New_N_020.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19272422282345492,4x212,0.056675200001336634,26,0.07866814219875555,0.18832672839879092,0.04451919998973608,10,0.0585789353672937,0.18336539387649667,0.007052200031466782,4,0.07301769568467299,0.25524971649378825,0.0040030000964179635
20,original,N,New_N_021.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19109474749895028,4x212,0.05474200006574392,26,0.0716320053671007,0.187652622293781,0.04261550004594028,10,0.05874829119666139,0.19450463804119345,0.006747799925506115,4,0.0782980997790769,0.2599821506259689,0.003867399995215237
21,original,N,New_N_022.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19571856374061347,4x212,0.05636459996458143,26,0.07407706314095899,0.18161484951333176,0.04346580000128597,10,0.05851427099439491,0.1592583442137691,0.007762899971567094,4,0.08737844392371963,0.18905732096177516,0.003921500057913363
22,original,N,New_N_023.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19884287568777212,4x212,0.05331069999374449,26,0.07051371927754763,0.15422567147052435,0.04066840000450611,10,0.06377484291513279,0.1648111067998761,0.00758890004362911,4,0.08320914110994652,0.24386123273209823,0.003922100062482059
23,original,N,New_N_024.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1956786109388691,4x212,0.05353729997295886,26,0.07315459493347606,0.17464548737220845,0.04180040000937879,10,0.06391820114349414,0.20470236057896085,0.00682140002027154,4,0.08011923866595054,0.2640664762043667,0.0038429999258369207
24,original,N,New_N_025.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.20872353206247254,4x212,0.05312759999651462,26,0.07852201946866104,0.16047993132174151,0.0408373000100255,10,0.066340603213572,0.18131498086111886,0.006818499998189509,4,0.09452885225783689,0.3590814823808503,0.004479600000195205
25,original,N,New_N_026.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1991910808320943,4x212,0.05510270001832396,26,0.07557941561281938,0.1714122483257125,0.041799600003287196,10,0.06195615649908237,0.18973138786236596,0.007584800012409687,4,0.0859412319900416,0.2832602835630005,0.004606899921782315
26,original,N,New_N_027.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19257484751515458,4x212,0.05528790003154427,26,0.074044420150701,0.15934829551402674,0.04260809998959303,10,0.06035780400924742,0.2103508865844926,0.007797199999913573,4,0.08036234965939251,0.30172127837926516,0.003876800066791475
27,original,N,New_N_028.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1921204945969306,4x212,0.05434489995241165,26,0.07477881959209438,0.17617140525196812,0.042850099969655275,10,0.057114142388325954,0.17814171228637063,0.006559400004334748,4,0.08118385811189346,0.27723950418507665,0.0038910999428480864
28,original,N,New_N_029.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.2030657396461949,4x212,0.055725600104779005,26,0.07235943798295214,0.1712564154363417,0.04263070004526526,10,0.06098683179481727,0.164548317511842,0.007244699983857572,4,0.10025068281545567,0.322609802505133,0.00469980004709214
29,original,N,New_N_030.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19949435244815755,4x212,0.053233099984936416,26,0.07657506818736615,0.20212972276785768,0.04093319992534816,10,0.06371297667747673,0.15761916956064667,0.007094400003552437,4,0.07842722262103992,0.2937792930495489,0.0038786999648436904
30,original,N,New_N_031.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19922372149688117,4x212,0.05466540006455034,26,0.07666633229719787,0.18570405766485468,0.04173499997705221,10,0.06131048552152847,0.2362325309637462,0.00700199999846518,4,0.08750319442625754,0.3171547527102703,0.004699799930676818
31,original,N,New_N_032.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19492090235534162,4x212,0.05375760002061725,26,0.07716394292367003,0.17297410223551257,0.042453099973499775,10,0.06140815745873935,0.1557765571641911,0.006570100085809827,4,0.07940835716383744,0.303983157246912,0.003805599990300834
32,original,N,New_N_033.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.1941682317830261,4x212,0.0542284999974072,26,0.07242113294541003,0.18123380295579225,0.04227950004860759,10,0.06237555343278877,0.21669322697312962,0.006546700024046004,4,0.0756209953039528,0.28166326729274027,0.004444099962711334
33,original,N,New_N_034.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19639456954148793,4x212,0.05976600002031773,26,0.07530513029951909,0.18030382809252474,0.0423592000734061,10,0.059613750355876294,0.15706640166733393,0.00829420005902648,4,0.07770029787796691,0.26500974927281373,0.00802310009021312
34,original,N,New_N_035.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19282257721147417,4x212,0.07337590004317462,26,0.07507115910194799,0.17766246376714273,0.0477669999236241,10,0.05962571335865631,0.20635004073657895,0.014767899992875755,4,0.07744403602981874,0.2843491282898871,0.009627000079490244
35,original,N,New_N_036.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.19483521862350847,4x212,0.05546369997318834,26,0.07427722769866253,0.16315768510323983,0.043150900048203766,10,0.06037246205789528,0.19908667353588874,0.0072709000669419765,4,0.07531291773410383,0.2661017091416633,0.0038583000423386693
36,original,N,New_N_037.wav,26-10-4,DeepONMF_H3,3,nndsvd,0.18345597978858585,4x212,0.05469010001979768,26,0.06746698347343273,0.16127348892799528,0.043370400089770555,10,0.05629556891277855,0.2300742912913556,0.006441499921493232,4,0.06467896576915023,0.2873212184080222,0.0038038999773561954
