indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,SNR_0db,N,New_N_001.wav,32,DeepONMF_H1,1,nndsvd,0.2277245112947982,32x212,0.03135530010331422,32,0.2277245112947982,0.27366369615165487,0.030440800008364022
1,SNR_0db,N,New_N_002.wav,32,DeepONMF_H1,1,nndsvd,0.22725758398692109,32x212,0.031108599971048534,32,0.22725758398692109,0.2867277296563037,0.030380900017917156
2,SNR_0db,N,New_N_003.wav,32,DeepONMF_H1,1,nndsvd,0.23115901899546504,32x212,0.029621099936775863,32,0.23115901899546504,0.2843797484617884,0.028832400101237
3,SNR_0db,N,New_N_004.wav,32,DeepONMF_H1,1,nndsvd,0.22957970079760406,32x212,0.024820599937811494,32,0.22957970079760406,0.28576217530540615,0.024194099940359592
4,SNR_0db,N,New_N_005.wav,32,DeepONMF_H1,1,nndsvd,0.22852364695779662,32x212,0.027048600022681057,32,0.22852364695779662,0.28223949069246873,0.026331500033847988
5,SNR_0db,N,New_N_006.wav,32,DeepONMF_H1,1,nndsvd,0.228791475704108,32x212,0.027088999981060624,32,0.228791475704108,0.28072570057798857,0.026235800003632903
6,SNR_0db,N,New_N_007.wav,32,DeepONMF_H1,1,nndsvd,0.2296701873919034,32x212,0.027758899959735572,32,0.2296701873919034,0.28246237247141115,0.02688059990759939
7,SNR_0db,N,New_N_008.wav,32,DeepONMF_H1,1,nndsvd,0.22608467791761508,32x212,0.028534599929116666,32,0.22608467791761508,0.2806129942270701,0.027807599981315434
8,SNR_0db,N,New_N_009.wav,32,DeepONMF_H1,1,nndsvd,0.22887544617559985,32x212,0.028337999945506454,32,0.22887544617559985,0.28058804834446954,0.027531899977475405
9,SNR_0db,N,New_N_010.wav,32,DeepONMF_H1,1,nndsvd,0.22885813704043728,32x212,0.02735170000232756,32,0.2288581370404373,0.2820459922134249,0.026650600018911064
10,SNR_0db,N,New_N_011.wav,32,DeepONMF_H1,1,nndsvd,0.2282326237460908,32x212,0.028690699953585863,32,0.2282326237460908,0.289918484647765,0.027920200023800135
11,SNR_0db,N,New_N_012.wav,32,DeepONMF_H1,1,nndsvd,0.231952271063255,32x212,0.02923340001143515,32,0.231952271063255,0.2777125223211,0.028473200043663383
12,SNR_0db,N,New_N_013.wav,32,DeepONMF_H1,1,nndsvd,0.22611464497847739,32x212,0.029095100006088614,32,0.22611464497847739,0.2880459217318477,0.027947099995799363
13,SNR_0db,N,New_N_014.wav,32,DeepONMF_H1,1,nndsvd,0.22448124186893456,32x212,0.029570400016382337,32,0.22448124186893456,0.2822011843841511,0.028761799912899733
14,SNR_0db,N,New_N_015.wav,32,DeepONMF_H1,1,nndsvd,0.23399955442154605,32x212,0.029689499991945922,32,0.23399955442154605,0.2786737238506657,0.028950999956578016
15,SNR_0db,N,New_N_016.wav,32,DeepONMF_H1,1,nndsvd,0.23284284157379717,32x212,0.030567799927666783,32,0.23284284157379717,0.27938739587557787,0.029787400038912892
16,SNR_0db,N,New_N_017.wav,32,DeepONMF_H1,1,nndsvd,0.23417163020515502,32x212,0.0305726999649778,32,0.23417163020515508,0.2756897886312279,0.02977310004644096
17,SNR_0db,N,New_N_018.wav,32,DeepONMF_H1,1,nndsvd,0.23148113151005803,32x212,0.030336799914948642,32,0.23148113151005803,0.27667448277257667,0.02936110005248338
18,SNR_0db,N,New_N_019.wav,32,DeepONMF_H1,1,nndsvd,0.2298171356487386,32x212,0.028867000015452504,32,0.2298171356487386,0.28331272000004587,0.02802460000384599
19,SNR_0db,N,New_N_020.wav,32,DeepONMF_H1,1,nndsvd,0.23186848438602392,32x212,0.032557500060647726,32,0.23186848438602392,0.2830471669648476,0.03168380004353821
20,SNR_0db,N,New_N_021.wav,32,DeepONMF_H1,1,nndsvd,0.22645077593142665,32x212,0.031006600009277463,32,0.22645077593142665,0.2835946695344974,0.03024250001180917
21,SNR_0db,N,New_N_022.wav,32,DeepONMF_H1,1,nndsvd,0.23202525742216257,32x212,0.03017149993684143,32,0.23202525742216257,0.2860244644410386,0.029465300031006336
22,SNR_0db,N,New_N_023.wav,32,DeepONMF_H1,1,nndsvd,0.22656478777083205,32x212,0.030368999927304685,32,0.22656478777083205,0.28217285899783,0.029589700046926737
23,SNR_0db,N,New_N_024.wav,32,DeepONMF_H1,1,nndsvd,0.23201071293215503,32x212,0.028690399951301515,32,0.23201071293215503,0.2858113627084854,0.02760390006005764
24,SNR_0db,N,New_N_025.wav,32,DeepONMF_H1,1,nndsvd,0.23077015663845024,32x212,0.029813200002536178,32,0.23077015663845024,0.28328242054885344,0.029036799911409616
25,SNR_0db,N,New_N_026.wav,32,DeepONMF_H1,1,nndsvd,0.229773969312268,32x212,0.028712800005450845,32,0.229773969312268,0.2887764067726307,0.027916899998672307
26,SNR_0db,N,New_N_027.wav,32,DeepONMF_H1,1,nndsvd,0.22965523529362844,32x212,0.02878429996781051,32,0.22965523529362844,0.279474806733738,0.028057599905878305
