distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
4-9,2,KNN,DeepONMF_H2,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.7499999999999999,0.9375,0.8164452746644526,0.84375,200
4-9,2,KNN,DeepONMF_H2,2,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.784263018482173,0.8375,200
4-9,2,KNN,DeepONMF_H2,3,PROMEDIO_MACRO,144,744,56,56,0.8880000000000001,0.72,0.93,0.7676423453996983,0.825,200
4-9,2,KNN,DeepONMF_H2,4,PROMEDIO_MACRO,143,743,57,57,0.8859999999999999,0.7150000000000001,0.92875,0.7444266994266994,0.821875,200
4-9,2,KNN,DeepONMF_H2,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.8145930468584404,0.8375,200
4-9,2,KNN,DeepONMF_W,1,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6460617426125553,0.759375,200
4-9,2,KNN,DeepONMF_W,2,PROMEDIO_MACRO,111,711,89,89,0.8220000000000001,0.555,0.8887499999999999,0.584173755897871,0.721875,200
4-9,2,KNN,DeepONMF_W,3,PROMEDIO_MACRO,110,710,90,90,0.82,0.55,0.8875,0.5838191438191438,0.71875,200
4-9,2,KNN,DeepONMF_W,4,PROMEDIO_MACRO,131,731,69,69,0.8620000000000001,0.655,0.91375,0.6793126278724657,0.784375,200
4-9,2,KNN,DeepONMF_W,5,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.6199999999999999,0.905,0.6694331473599794,0.7625000000000001,200
4-9,2,SVM,DeepONMF_H2,1,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8901557530405302,0.921875,200
4-9,2,SVM,DeepONMF_H2,2,PROMEDIO_MACRO,177,777,23,23,0.954,0.885,0.9712500000000001,0.885975135975136,0.928125,200
4-9,2,SVM,DeepONMF_H2,3,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8598834498834499,0.90625,200
4-9,2,SVM,DeepONMF_H2,4,PROMEDIO_MACRO,170,770,30,30,0.9400000000000001,0.85,0.9625,0.8553216374269006,0.90625,200
4-9,2,SVM,DeepONMF_H2,5,PROMEDIO_MACRO,178,778,22,22,0.9560000000000001,0.89,0.9724999999999999,0.900947430947431,0.93125,200
4-9,2,SVM,DeepONMF_W,1,PROMEDIO_MACRO,142,742,58,58,0.884,0.71,0.9274999999999999,0.7217573375262055,0.81875,200
4-9,2,SVM,DeepONMF_W,2,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6867495402379123,0.803125,200
4-9,2,SVM,DeepONMF_W,3,PROMEDIO_MACRO,141,741,59,59,0.882,0.7050000000000001,0.9262500000000001,0.7123199624677456,0.815625,200
4-9,2,SVM,DeepONMF_W,4,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.6950000000000001,0.9237499999999998,0.69287284144427,0.809375,200
4-9,2,SVM,DeepONMF_W,5,PROMEDIO_MACRO,137,737,63,63,0.874,0.6849999999999999,0.92125,0.6841904761904762,0.803125,200
4-9,2,UjaNet,DeepONMF_H2,1,PROMEDIO_MACRO,195,795,5,5,0.99,0.975,0.99375,0.9758241758241757,0.984375,200
4-9,2,UjaNet,DeepONMF_H2,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9180473286875726,0.946875,200
4-9,2,UjaNet,DeepONMF_H2,3,PROMEDIO_MACRO,187,787,13,13,0.974,0.9349999999999999,0.9837499999999999,0.9347619047619048,0.959375,200
4-9,2,UjaNet,DeepONMF_H2,4,PROMEDIO_MACRO,186,786,14,14,0.9719999999999999,0.93,0.9824999999999999,0.9305905006418487,0.95625,200
4-9,2,UjaNet,DeepONMF_H2,5,PROMEDIO_MACRO,193,793,7,7,0.986,0.9649999999999999,0.99125,0.9657833537331701,0.978125,200
4-9,2,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.9587499999999999,0.8409280535211409,0.896875,200
4-9,2,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.845060996124826,0.9,200
4-9,2,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,156,756,44,44,0.9120000000000001,0.78,0.9450000000000001,0.7893698737813335,0.8625,200
4-9,2,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,172,772,28,28,0.944,0.86,0.9650000000000001,0.8649368288757083,0.9125,200
4-9,2,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,160,760,40,40,0.9200000000000002,0.8,0.95,0.8022519015095897,0.875,200
