,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,27,1,0,1,11
real_AS,0,32,5,3,0
real_MR,1,11,26,2,0
real_MS,6,19,1,13,1
real_MVP,8,9,0,0,23
