,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,33,2,0,1,4
real_AS,0,24,4,7,5
real_MR,1,13,19,3,4
real_MS,5,16,0,14,5
real_MVP,12,7,3,3,15
