clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,149,11,3,0.93,0.925,0.93125,0.7708333333333334,0.9281250000000001,40
AS,25,139,21,15,0.82,0.625,0.86875,0.5434782608695652,0.746875,40
MR,28,153,7,12,0.905,0.7,0.95625,0.8,0.828125,40
MS,25,144,16,15,0.845,0.625,0.9,0.6097560975609756,0.7625,40
MVP,21,151,9,19,0.86,0.525,0.94375,0.7,0.734375,40
PROMEDIO_MACRO,136,736,64,64,0.8720000000000001,0.6799999999999999,0.9199999999999999,0.6848135383527747,0.8,200
