,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,27,1,10,2
real_MR,0,5,30,5,0
real_MS,3,6,0,27,4
real_MVP,8,2,1,3,26
