,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,0,0,2,0
real_AS,0,23,10,4,3
real_MR,0,6,31,3,0
real_MS,4,5,0,27,4
real_MVP,6,7,0,2,25
