,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,0,1
real_AS,1,38,0,0,1
real_MR,0,3,35,1,1
real_MS,0,1,1,36,2
real_MVP,2,3,0,1,34
