,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,2,0,1
real_AS,0,37,3,0,0
real_MR,1,2,33,1,3
real_MS,0,0,4,34,2
real_MVP,1,1,9,0,29
