,N,AS,MR,MS,MVP
N,97.5,0.0,0.0,0.5,2.0
AS,0.0,96.0,2.5,1.0,0.5
MR,2.5,5.0,90.0,1.0,1.5
MS,1.5,0.5,3.0,93.0,2.0
MVP,4.0,4.0,1.5,1.5,89.0
