clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,37,157,3,3,0.97,0.925,0.98125,0.925,0.953125,40
AS,34,145,15,6,0.895,0.85,0.90625,0.6938775510204082,0.878125,40
MR,32,152,8,8,0.92,0.8,0.95,0.8,0.875,40
MS,34,154,6,6,0.94,0.85,0.9625,0.85,0.90625,40
MVP,30,159,1,10,0.945,0.75,0.99375,0.967741935483871,0.871875,40
PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.8350000000000002,0.95875,0.8473238973008559,0.896875,200
