epoca,loss_train,loss_val
1,0.5419434426646483,0.41496962308883667
2,0.3560253164093745,0.22597604990005493
3,0.24540609160536214,0.1788923442363739
4,0.22532002961165026,0.17719417810440063
5,0.21477979872571795,0.17395469546318054
6,0.20721463844376176,0.17304490506649017
7,0.1915938831792262,0.1872953623533249
8,0.1888090738242394,0.16383476555347443
9,0.15886571179879339,0.2572287619113922
10,0.21140804857407747,0.16387954354286194
11,0.1578551756071025,0.14798346161842346
12,0.14986267215327212,0.18013061583042145
13,0.13047304946782165,0.17224183678627014
14,0.13557310485722204,0.16676479578018188
15,0.163798433924584,0.17746201157569885
16,0.12961948966901554,0.17290093004703522
17,0.135305064068617,0.13770551979541779
18,0.11391082793278129,0.14987480640411377
19,0.10721773684858099,0.15309996902942657
20,0.09895251541839618,0.1468750536441803
21,0.10339176077717352,0.13181136548519135
22,0.10167719051854587,0.13612477481365204
23,0.08837820996383303,0.14251913130283356
24,0.08191007228972587,0.14062361419200897
25,0.08043126352774714,0.1324598640203476
26,0.11491594463586807,0.13385474681854248
27,0.11957050027864936,0.13752739131450653
28,0.08719779725039475,0.1355888396501541
29,0.07694038557268582,0.13395243883132935
30,0.057062734963102754,0.1287572979927063
