,N,AS,MR,MS,MVP
N,96.5,0.0,1.5,0.0,2.0
AS,0.0,95.5,3.5000000000000004,0.5,0.5
MR,1.5,2.5,94.0,1.0,1.0
MS,0.0,2.0,1.5,93.5,3.0
MVP,4.5,2.0,2.0,2.5,89.0
