,N,AS,MR,MS,MVP
N,99.0,0.0,0.0,0.0,1.0
AS,0.5,96.0,2.5,0.5,0.5
MR,4.0,4.5,89.0,1.0,1.5
MS,1.5,0.5,0.5,92.5,5.0
MVP,2.5,3.5000000000000004,1.0,2.0,91.0
