,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,32,0,0,1,7
real_AS,0,35,0,3,2
real_MR,0,8,28,4,0
real_MS,13,12,1,13,1
real_MVP,8,7,1,3,21
