,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,38,1,0,1,0
real_AS,0,20,4,15,1
real_MR,0,3,31,6,0
real_MS,3,3,0,30,4
real_MVP,12,3,2,2,21
