indice_interno,clase,archivo,distribucion,numero_capas,error_final,forma_w_final,forma_h_final,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos,capa_3_rango,capa_3_error,capa_3_ortogonalidad_h,capa_3_segundos
0,N,New_N_001.wav,15-8-3,3,0.40047738305249003,126x3,3x212,15,0.04900094876104395,0.3513777566963183,0.010486999999557156,8,0.26710126761309094,0.19600866872684275,0.0033137999998871237,3,0.537646292986962,0.2069009499701124,0.002384100000199396
1,N,New_N_002.wav,15-8-3,3,0.29566137436462486,126x3,3x212,15,0.045986141736207096,0.40617578703250834,0.01101360000029672,8,0.2793783528441336,0.2344852943258297,0.004604599998856429,3,0.5900091853175898,0.1608944818094645,0.0034596999976201914
2,N,New_N_003.wav,15-8-3,3,0.3318240811919393,126x3,3x212,15,0.055292670624620704,0.3294350727924591,0.01037190000351984,8,0.3188190536692909,0.19250011010905194,0.003509099995426368,3,0.620107559698209,0.19528685832480644,0.002425400001811795
3,N,New_N_004.wav,15-8-3,3,0.30310769681188715,126x3,3x212,15,0.050177233191800764,0.36136230383500084,0.012973999997484498,8,0.30710862084740825,0.2614835287747193,0.004419000004418194,3,0.5668428385275348,0.23247182153081003,0.003548599997884594
4,N,New_N_005.wav,15-8-3,3,0.3674628945936026,126x3,3x212,15,0.041373815745830975,0.39182941769613344,0.010085800000524614,8,0.28325392116115017,0.17296916826889172,0.004412700000102632,3,0.5706668300683893,0.11048232923384553,0.0036329999929876067
5,N,New_N_006.wav,15-8-3,3,0.3269684358764447,126x3,3x212,15,0.05174391196391788,0.3580237950143327,0.010199700001976453,8,0.25245572380059006,0.185225085001896,0.004662600003939588,3,0.5513590043565668,0.15343194655755424,0.002544399998441804
6,N,New_N_007.wav,15-8-3,3,0.38795016034315966,126x3,3x212,15,0.0508503478327872,0.364474964260919,0.010312699996575247,8,0.2372706646067191,0.18466754384910994,0.003256399999372661,3,0.5715276842749571,0.2734765143886569,0.0026845999964280054
7,N,New_N_008.wav,15-8-3,3,0.24776105557193295,126x3,3x212,15,0.050242453152402194,0.4096689454470073,0.009451300000364427,8,0.3210628543701065,0.2706209953987373,0.0033744000029400922,3,0.6146862668780816,0.26031036838279764,0.0022019000025466084
8,N,New_N_009.wav,15-8-3,3,0.3409080796296565,126x3,3x212,15,0.046710109199033484,0.36298670825615503,0.008825999997498002,8,0.24411457087561186,0.1555314007387746,0.0029866000040783547,3,0.5832509497647828,0.1420397118885168,0.0020397000043885782
9,N,New_N_010.wav,15-8-3,3,0.44200017996870805,126x3,3x212,15,0.06108575871936813,0.3313077548246302,0.009810399998968933,8,0.31454002123590036,0.1628059872107667,0.003460699997958727,3,0.5486698906002241,0.1614750470993102,0.001987700001336634
10,N,New_N_011.wav,15-8-3,3,0.3050782364530174,126x3,3x212,15,0.058791334160147084,0.381620167282214,0.009125500000664033,8,0.28062716345812383,0.2224813224951548,0.0031105000016395934,3,0.503699121850249,0.17717037602023808,0.0020600999996531755
11,N,New_N_012.wav,15-8-3,3,0.3182168498616506,126x3,3x212,15,0.049079736820639805,0.39408573270621994,0.009173500002361834,8,0.27369677039691165,0.21136937408702233,0.0028331000066827983,3,0.6213383162794343,0.21541874473147837,0.0020101999980397522
12,N,New_N_013.wav,15-8-3,3,0.2827399401849433,126x3,3x212,15,0.0560056342902573,0.36844679490549903,0.008958899998106062,8,0.25709638361084586,0.19644380406595552,0.002789999998640269,3,0.5692602353828669,0.1718619422419815,0.0020678000000771135
13,N,New_N_014.wav,15-8-3,3,0.3170860700339832,126x3,3x212,15,0.051055102047454844,0.3921626426743887,0.009440599998924881,8,0.33583490485568224,0.1713081754650952,0.0026156999956583604,3,0.6161082123651692,0.17225935388324645,0.0020289000021875836
14,N,New_N_015.wav,15-8-3,3,0.3428095811686718,126x3,3x212,15,0.05091052254566851,0.3839382867716273,0.00980159999744501,8,0.2406531670952858,0.24832048580901958,0.0033875999943120405,3,0.5654314877585079,0.26381897846181235,0.002138099996955134
15,N,New_N_016.wav,15-8-3,3,0.3353514096056029,126x3,3x212,15,0.049267744763729075,0.3486178056700832,0.009125299999141134,8,0.3351736744200557,0.15854995651908213,0.002672100003110245,3,0.6439058951940513,0.1992628647596656,0.0020803000006708317
16,N,New_N_017.wav,15-8-3,3,0.3312005985906756,126x3,3x212,15,0.05197202291856423,0.37423699443969904,0.008795200003078207,8,0.30076642376659285,0.1784236511645978,0.0026921000026050024,3,0.6209873771329064,0.14948196720338672,0.0020723000052385032
17,N,New_N_018.wav,15-8-3,3,0.23952283495836146,126x3,3x212,15,0.05384541564914542,0.4143278642575169,0.009107800004130695,8,0.3484743994202249,0.20861815926293542,0.002890099996875506,3,0.6179412980322622,0.22926079457506862,0.002047800000582356
18,N,New_N_019.wav,15-8-3,3,0.3664371008908082,126x3,3x212,15,0.05558708852037991,0.3700230737678014,0.009098399998038076,8,0.3302315285383947,0.24323190770167707,0.003108500000962522,3,0.5646650408607651,0.29785271342827463,0.002048299997113645
19,N,New_N_020.wav,15-8-3,3,0.3122184235405637,126x3,3x212,15,0.06204681793473868,0.3598189241577182,0.008899899999960326,8,0.23706218915655247,0.17576146081990845,0.002977900003315881,3,0.6103819428799487,0.1845906169817951,0.002081699996779207
20,N,New_N_021.wav,15-8-3,3,0.3306955863312,126x3,3x212,15,0.05217519816904183,0.3518926755422626,0.008757000003242865,8,0.2554033132002413,0.21615326862480558,0.002733000001171604,3,0.5886354380494456,0.19685196328589571,0.0021161999975447543
21,N,New_N_022.wav,15-8-3,3,0.308035787070571,126x3,3x212,15,0.054037603842934906,0.33368592024169974,0.008517499998561107,8,0.24959993364298622,0.21623674877400775,0.0029859999995096587,3,0.5052072741708913,0.17025370489162137,0.0020967000018572435
22,N,New_N_023.wav,15-8-3,3,0.3362432082075047,126x3,3x212,15,0.051025422718322264,0.34534772374207134,0.009786899994651321,8,0.2989144969247881,0.23538226256346848,0.0033141999956569634,3,0.589826256659326,0.24620907086448005,0.0025180000011459924
23,N,New_N_024.wav,15-8-3,3,0.3784431023345519,126x3,3x212,15,0.04609926047971037,0.3804082560298812,0.009310300003562588,8,0.2845574931043957,0.17152879191545492,0.003092700004344806,3,0.525899906838367,0.17567381907954538,0.0021484000026248395
24,N,New_N_025.wav,15-8-3,3,0.27069252638079705,126x3,3x212,15,0.06063769249649529,0.3752935609025028,0.008774000001722015,8,0.2927193087641304,0.1828850154825801,0.002893900003982708,3,0.5832543086301066,0.1915426064191099,0.0022065999946789816
25,N,New_N_026.wav,15-8-3,3,0.2946646692229334,126x3,3x212,15,0.056228690220945794,0.31453226502148374,0.009219600004144013,8,0.2739694377171776,0.19351418117452082,0.004142500001762528,3,0.5289703329305963,0.14841712603302204,0.0024249999987659976
26,N,New_N_027.wav,15-8-3,3,0.37287623897452865,126x3,3x212,15,0.053509241334785636,0.33191496981794216,0.0089594999953988,8,0.33287018815449754,0.1613362179009719,0.0038480000002891757,3,0.6076834250678005,0.1883952051435309,0.0021637000027112663
27,N,New_N_028.wav,15-8-3,3,0.29509266142224344,126x3,3x212,15,0.05014900234024734,0.3825923419212287,0.008625700000266079,8,0.2886833532491888,0.2072715465100026,0.002918799997132737,3,0.522609880429076,0.18624727156421017,0.0022529999987455085
28,N,New_N_029.wav,15-8-3,3,0.3630790059427454,126x3,3x212,15,0.059844130646833825,0.3490272611904364,0.008697500001289882,8,0.3061588156546236,0.18463167667617358,0.0032081999961519614,3,0.5695055216469945,0.15540467213375017,0.002510199999960605
29,N,New_N_030.wav,15-8-3,3,0.25006415025348566,126x3,3x212,15,0.054877291113479686,0.363491807305958,0.00974109999515349,8,0.2838551257049256,0.2246807338167966,0.0030651999986730516,3,0.5268431318915526,0.1726172148178932,0.0021994999988237396
30,N,New_N_031.wav,15-8-3,3,0.3229804396169873,126x3,3x212,15,0.04963258753381368,0.367796128668278,0.008843900002830196,8,0.3033111959675741,0.20536840943614149,0.0038835000013932586,3,0.562329504479507,0.18774057263731403,0.0021909999995841645
31,N,New_N_032.wav,15-8-3,3,0.30878077858166986,126x3,3x212,15,0.0526850676337852,0.34361465632873844,0.008607399999164045,8,0.2613753624893579,0.1776403793662497,0.002697299998544622,3,0.5767701485107869,0.1790671726989085,0.0025450000030105002
32,N,New_N_033.wav,15-8-3,3,0.3152017322169568,126x3,3x212,15,0.05104260756126132,0.3680545609471016,0.008918099993024953,8,0.3125201870686118,0.20385638875140194,0.003444600006332621,3,0.6258161158378074,0.22644351173086733,0.0023180000061984174
