clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,38,152,8,2,0.95,0.95,0.95,0.8260869565217391,0.95,40
AS,37,151,9,3,0.94,0.925,0.94375,0.8043478260869565,0.934375,40
MR,22,158,2,18,0.9,0.55,0.9875,0.9166666666666666,0.76875,40
MS,37,148,12,3,0.925,0.925,0.925,0.7551020408163265,0.925,40
MVP,27,152,8,13,0.895,0.675,0.95,0.7714285714285715,0.8125,40
PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.8049999999999999,0.9512499999999999,0.814726412304052,0.878125,200
