,N,AS,MR,MS,MVP
N,99.0,0.0,0.5,0.0,0.5
AS,0.0,96.0,2.5,0.5,1.0
MR,0.5,3.5000000000000004,91.5,3.5000000000000004,1.0
MS,0.0,2.0,0.5,94.5,3.0
MVP,4.0,4.0,2.0,1.5,88.5
