,N,AS,MR,MS,MVP
N,95.5,0.0,0.5,0.5,3.5000000000000004
AS,0.0,95.5,2.0,0.5,2.0
MR,1.0,8.0,86.0,2.5,2.5
MS,1.0,0.0,2.0,94.5,2.5
MVP,3.5000000000000004,2.0,2.0,2.0,90.5
