distribucion,numero_capas,clasificador,representacion,fold,clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
14-11-8-3,4,KNN,DeepONMF_H4,1,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8400000000000001,0.96,0.8585637395393493,0.9,200
14-11-8-3,4,KNN,DeepONMF_H4,2,PROMEDIO_MACRO,168,768,32,32,0.9359999999999999,0.8399999999999999,0.96,0.8458250797381233,0.9,200
14-11-8-3,4,KNN,DeepONMF_H4,3,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.9587499999999999,0.8403174603174604,0.896875,200
14-11-8-3,4,KNN,DeepONMF_H4,4,PROMEDIO_MACRO,161,761,39,39,0.922,0.8049999999999999,0.9512499999999999,0.8266721520281891,0.878125,200
14-11-8-3,4,KNN,DeepONMF_H4,5,PROMEDIO_MACRO,166,766,34,34,0.932,0.8299999999999998,0.9575000000000001,0.8590322580645161,0.89375,200
14-11-8-3,4,KNN,DeepONMF_W,1,PROMEDIO_MACRO,140,740,60,60,0.8799999999999999,0.7,0.925,0.707427165198063,0.8125,200
14-11-8-3,4,KNN,DeepONMF_W,2,PROMEDIO_MACRO,124,724,76,76,0.8480000000000001,0.62,0.905,0.6355102656435587,0.7625,200
14-11-8-3,4,KNN,DeepONMF_W,3,PROMEDIO_MACRO,126,726,74,74,0.852,0.63,0.9075000000000001,0.6388406975693504,0.76875,200
14-11-8-3,4,KNN,DeepONMF_W,4,PROMEDIO_MACRO,123,723,77,77,0.8460000000000001,0.615,0.9037499999999999,0.6134402308388089,0.759375,200
14-11-8-3,4,KNN,DeepONMF_W,5,PROMEDIO_MACRO,139,739,61,61,0.8780000000000001,0.695,0.9237500000000001,0.7183766233766234,0.809375,200
14-11-8-3,4,SVM,DeepONMF_H4,1,PROMEDIO_MACRO,181,781,19,19,0.9620000000000001,0.9049999999999999,0.9762500000000001,0.9091686132532815,0.940625,200
14-11-8-3,4,SVM,DeepONMF_H4,2,PROMEDIO_MACRO,180,780,20,20,0.96,0.9,0.975,0.9021219715956559,0.9375,200
14-11-8-3,4,SVM,DeepONMF_H4,3,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.97,0.8801648351648351,0.925,200
14-11-8-3,4,SVM,DeepONMF_H4,4,PROMEDIO_MACRO,175,775,25,25,0.95,0.875,0.96875,0.8749155760600068,0.921875,200
14-11-8-3,4,SVM,DeepONMF_H4,5,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9775,0.9120169834245722,0.94375,200
14-11-8-3,4,SVM,DeepONMF_W,1,PROMEDIO_MACRO,150,750,50,50,0.9,0.75,0.9375,0.7724332810047095,0.84375,200
14-11-8-3,4,SVM,DeepONMF_W,2,PROMEDIO_MACRO,140,740,60,60,0.8800000000000001,0.7,0.925,0.7169466999655679,0.8125,200
14-11-8-3,4,SVM,DeepONMF_W,3,PROMEDIO_MACRO,150,750,50,50,0.9,0.7500000000000001,0.9375,0.7526675027388572,0.84375,200
14-11-8-3,4,SVM,DeepONMF_W,4,PROMEDIO_MACRO,149,749,51,51,0.898,0.7449999999999999,0.93625,0.7487632435713498,0.840625,200
14-11-8-3,4,SVM,DeepONMF_W,5,PROMEDIO_MACRO,148,748,52,52,0.8960000000000001,0.74,0.9349999999999999,0.7563409518825365,0.8375,200
14-11-8-3,4,UjaNet,DeepONMF_H4,1,PROMEDIO_MACRO,187,787,13,13,0.9739999999999999,0.9349999999999999,0.98375,0.9364102564102563,0.959375,200
14-11-8-3,4,UjaNet,DeepONMF_H4,2,PROMEDIO_MACRO,182,782,18,18,0.9639999999999999,0.9099999999999999,0.9775,0.9135421515045369,0.94375,200
14-11-8-3,4,UjaNet,DeepONMF_H4,3,PROMEDIO_MACRO,179,779,21,21,0.958,0.8949999999999999,0.9737500000000001,0.8951877070298124,0.934375,200
14-11-8-3,4,UjaNet,DeepONMF_H4,4,PROMEDIO_MACRO,180,780,20,20,0.96,0.9000000000000001,0.975,0.901210342930497,0.9375,200
14-11-8-3,4,UjaNet,DeepONMF_H4,5,PROMEDIO_MACRO,187,787,13,13,0.974,0.9350000000000002,0.98375,0.934932547127669,0.959375,200
14-11-8-3,4,UjaNet,DeepONMF_W,1,PROMEDIO_MACRO,176,776,24,24,0.952,0.8800000000000001,0.9700000000000001,0.8861413362109252,0.925,200
14-11-8-3,4,UjaNet,DeepONMF_W,2,PROMEDIO_MACRO,183,783,17,17,0.966,0.915,0.97875,0.9182604895104894,0.946875,200
14-11-8-3,4,UjaNet,DeepONMF_W,3,PROMEDIO_MACRO,158,758,42,42,0.916,0.79,0.9475,0.8003250557686041,0.86875,200
14-11-8-3,4,UjaNet,DeepONMF_W,4,PROMEDIO_MACRO,167,767,33,33,0.9339999999999999,0.835,0.95875,0.8494133885438234,0.896875,200
14-11-8-3,4,UjaNet,DeepONMF_W,5,PROMEDIO_MACRO,161,761,39,39,0.9219999999999999,0.8049999999999999,0.9512500000000002,0.8309574877632955,0.878125,200
