distribucion,numero_capas,clasificador,representacion,fold,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score
10-9,2,KNN,DeepONMF_H2,1,155,31,9,5,0.93,0.96875,0.775,0.9451219512195121,0.871875
10-9,2,KNN,DeepONMF_H2,2,157,35,5,3,0.96,0.98125,0.875,0.9691358024691358,0.928125
10-9,2,KNN,DeepONMF_H2,3,154,26,14,6,0.9,0.9625,0.65,0.9166666666666666,0.80625
10-9,2,KNN,DeepONMF_H2,4,154,33,7,6,0.935,0.9625,0.825,0.9565217391304348,0.89375
10-9,2,KNN,DeepONMF_H2,5,158,28,12,2,0.93,0.9875,0.7,0.9294117647058824,0.84375
10-9,2,KNN,DeepONMF_W,1,145,31,9,15,0.88,0.90625,0.775,0.9415584415584416,0.840625
10-9,2,KNN,DeepONMF_W,2,144,29,11,16,0.865,0.9,0.725,0.9290322580645162,0.8125
10-9,2,KNN,DeepONMF_W,3,144,30,10,16,0.87,0.9,0.75,0.935064935064935,0.825
10-9,2,KNN,DeepONMF_W,4,144,31,9,16,0.875,0.9,0.775,0.9411764705882353,0.8375
10-9,2,KNN,DeepONMF_W,5,139,34,6,21,0.865,0.86875,0.85,0.9586206896551724,0.859375
10-9,2,SVM,DeepONMF_H2,1,156,37,3,4,0.965,0.975,0.925,0.9811320754716981,0.95
10-9,2,SVM,DeepONMF_H2,2,156,38,2,4,0.97,0.975,0.95,0.9873417721518988,0.9624999999999999
10-9,2,SVM,DeepONMF_H2,3,154,37,3,6,0.955,0.9625,0.925,0.9808917197452229,0.9437500000000001
10-9,2,SVM,DeepONMF_H2,4,155,36,4,5,0.955,0.96875,0.9,0.9748427672955975,0.934375
10-9,2,SVM,DeepONMF_H2,5,159,38,2,1,0.985,0.99375,0.95,0.9875776397515528,0.971875
10-9,2,SVM,DeepONMF_W,1,147,39,1,13,0.93,0.91875,0.975,0.9932432432432432,0.9468749999999999
10-9,2,SVM,DeepONMF_W,2,142,36,4,18,0.89,0.8875,0.9,0.9726027397260274,0.89375
10-9,2,SVM,DeepONMF_W,3,148,36,4,12,0.92,0.925,0.9,0.9736842105263158,0.9125000000000001
10-9,2,SVM,DeepONMF_W,4,144,38,2,16,0.91,0.9,0.95,0.9863013698630136,0.925
10-9,2,SVM,DeepONMF_W,5,145,36,4,15,0.905,0.90625,0.9,0.9731543624161074,0.903125
10-9,2,UjaNet,DeepONMF_H2,1,160,40,0,0,1.0,1.0,1.0,1.0,1.0
10-9,2,UjaNet,DeepONMF_H2,2,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
10-9,2,UjaNet,DeepONMF_H2,3,160,39,1,0,0.995,1.0,0.975,0.9937888198757764,0.9875
10-9,2,UjaNet,DeepONMF_H2,4,160,36,4,0,0.98,1.0,0.9,0.975609756097561,0.95
10-9,2,UjaNet,DeepONMF_H2,5,159,39,1,1,0.99,0.99375,0.975,0.99375,0.984375
10-9,2,UjaNet,DeepONMF_W,1,160,38,2,0,0.99,1.0,0.95,0.9876543209876543,0.975
10-9,2,UjaNet,DeepONMF_W,2,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
10-9,2,UjaNet,DeepONMF_W,3,157,36,4,3,0.965,0.98125,0.9,0.9751552795031055,0.940625
10-9,2,UjaNet,DeepONMF_W,4,158,40,0,2,0.99,0.9875,1.0,1.0,0.99375
10-9,2,UjaNet,DeepONMF_W,5,159,36,4,1,0.975,0.99375,0.9,0.9754601226993865,0.946875
