indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos,capa_2_rango,capa_2_error,capa_2_ortogonalidad_h,capa_2_segundos
0,SNR_0db,N,New_N_001.wav,20-10,DeepONMF_H2,2,nndsvd,0.3144664592017711,10x212,0.029234100016765296,20,0.2585844412499764,0.2960282162429591,0.024130700039677322,10,0.20753968448162988,0.310810913018748,0.004116900032386184
1,SNR_0db,N,New_N_002.wav,20-10,DeepONMF_H2,2,nndsvd,0.30682845432911887,10x212,0.030670100008137524,20,0.2557316188901684,0.3184303864947649,0.025275200023315847,10,0.1916947452736736,0.3148737788713256,0.004421700024977326
2,SNR_0db,N,New_N_003.wav,20-10,DeepONMF_H2,2,nndsvd,0.31196727575814687,10x212,0.030650599976070225,20,0.2617797461424991,0.3099403454543803,0.025439499993808568,10,0.1931893614692193,0.31284987613068155,0.004281699890270829
3,SNR_0db,N,New_N_004.wav,20-10,DeepONMF_H2,2,nndsvd,0.3138429264315504,10x212,0.029558900045230985,20,0.2616051155423246,0.3126796682967741,0.023768699960783124,10,0.20040259430150084,0.33035099203960006,0.004843499977141619
4,SNR_0db,N,New_N_005.wav,20-10,DeepONMF_H2,2,nndsvd,0.30903529024602383,10x212,0.02808810002170503,20,0.25866010454320604,0.3067374939749075,0.022834999952465296,10,0.19451484699382432,0.3182480397010336,0.004343700013123453
5,SNR_0db,N,New_N_006.wav,20-10,DeepONMF_H2,2,nndsvd,0.3147806226307216,10x212,0.028192500001750886,20,0.2598775353162541,0.30973742422644984,0.023072400013916194,10,0.20747403268711706,0.3158052316987383,0.004267400014214218
6,SNR_0db,N,New_N_007.wav,20-10,DeepONMF_H2,2,nndsvd,0.3143951687820384,10x212,0.03053559991531074,20,0.25998747735276645,0.3097747473434475,0.025301899993792176,10,0.20212012491352843,0.31054193106632116,0.004284300026483834
7,SNR_0db,N,New_N_008.wav,20-10,DeepONMF_H2,2,nndsvd,0.3101088251812474,10x212,0.027988499961793423,20,0.25527644881134004,0.3051966394699609,0.02137069997843355,10,0.2048099564414037,0.31680365446050546,0.005591199966147542
8,SNR_0db,N,New_N_009.wav,20-10,DeepONMF_H2,2,nndsvd,0.3105296665492838,10x212,0.028459800058044493,20,0.25761253703040826,0.3076569954800541,0.023049899959005415,10,0.1981824249439729,0.3279953688485779,0.004249799996614456
9,SNR_0db,N,New_N_010.wav,20-10,DeepONMF_H2,2,nndsvd,0.31077770784927156,10x212,0.03042480000294745,20,0.2588133630587516,0.3079144027537128,0.024666900048032403,10,0.1977211696533961,0.3343415133370302,0.004799299989826977
10,SNR_0db,N,New_N_011.wav,20-10,DeepONMF_H2,2,nndsvd,0.3111869107745098,10x212,0.027085299952887,20,0.2585712380073833,0.30975397602744464,0.022386600030586123,10,0.19913240073265337,0.32298875625050716,0.0038586000446230173
11,SNR_0db,N,New_N_012.wav,20-10,DeepONMF_H2,2,nndsvd,0.3139019020533788,10x212,0.026142599992454052,20,0.2609151307771328,0.30383227616095393,0.020297499955631793,10,0.20146220485864164,0.3062915517243337,0.004581499961204827
12,SNR_0db,N,New_N_013.wav,20-10,DeepONMF_H2,2,nndsvd,0.31104419101670344,10x212,0.026256200042553246,20,0.2570580252058588,0.31587926713311154,0.021411400055512786,10,0.20033447036269586,0.316459263721499,0.004027800052426755
13,SNR_0db,N,New_N_014.wav,20-10,DeepONMF_H2,2,nndsvd,0.30871006677486684,10x212,0.025941699976101518,20,0.25555668512451113,0.3111703426194067,0.020523799932561815,10,0.1981921821417655,0.3123011734566862,0.004610800067894161
14,SNR_0db,N,New_N_015.wav,20-10,DeepONMF_H2,2,nndsvd,0.31873028618510385,10x212,0.025333500001579523,20,0.26578924970269074,0.3010307451503008,0.020753400051034987,10,0.2026803759596672,0.334110794254706,0.003822700004093349
15,SNR_0db,N,New_N_016.wav,20-10,DeepONMF_H2,2,nndsvd,0.3161516319235332,10x212,0.026146400021389127,20,0.2632545451270152,0.30368074895874164,0.02080139995086938,10,0.20323366156027187,0.3080792011764703,0.0044498000061139464
16,SNR_0db,N,New_N_017.wav,20-10,DeepONMF_H2,2,nndsvd,0.3186272947050978,10x212,0.025238700094632804,20,0.26472176486570875,0.31063321593393045,0.02046829997561872,10,0.20602125595839613,0.3291344717003529,0.00381380005273968
17,SNR_0db,N,New_N_018.wav,20-10,DeepONMF_H2,2,nndsvd,0.31303713772922076,10x212,0.027043099980801344,20,0.26183723069239806,0.3086248831103946,0.02136660006362945,10,0.2001288817029,0.30545792654265114,0.0048090999480336905
18,SNR_0db,N,New_N_019.wav,20-10,DeepONMF_H2,2,nndsvd,0.31184690683947575,10x212,0.025051800068467855,20,0.2602254694897888,0.3058378521605449,0.020433900062926114,10,0.19637592784950278,0.330071102232278,0.0038518999936059117
19,SNR_0db,N,New_N_020.wav,20-10,DeepONMF_H2,2,nndsvd,0.31294859039606143,10x212,0.028259399929083884,20,0.26115855174743746,0.310280465143131,0.02335460006725043,10,0.19929291066748073,0.3103801622410287,0.0038964999839663506
20,SNR_0db,N,New_N_021.wav,20-10,DeepONMF_H2,2,nndsvd,0.3078448654575012,10x212,0.027310499921441078,20,0.25668166897328426,0.31467330192891685,0.021672800066880882,10,0.19868946374412313,0.32867495247074374,0.004773900029249489
21,SNR_0db,N,New_N_022.wav,20-10,DeepONMF_H2,2,nndsvd,0.3164069542923382,10x212,0.026898799929767847,20,0.2611400323977427,0.3122438168313103,0.022126900032162666,10,0.20505864867942475,0.3241090582396821,0.0038397000171244144
22,SNR_0db,N,New_N_023.wav,20-10,DeepONMF_H2,2,nndsvd,0.30797108683407964,10x212,0.027131399954669178,20,0.25512253012125724,0.3105523832840643,0.02232619991991669,10,0.19695886577625807,0.32159378401165417,0.0039017999079078436
23,SNR_0db,N,New_N_024.wav,20-10,DeepONMF_H2,2,nndsvd,0.31337222980449453,10x212,0.02731930010486394,20,0.2621135540243767,0.308737651172089,0.021791100036352873,10,0.19686106803784748,0.3154904045604411,0.004369699978269637
24,SNR_0db,N,New_N_025.wav,20-10,DeepONMF_H2,2,nndsvd,0.31454346251205684,10x212,0.0285252999747172,20,0.26105076613532124,0.30817770884352585,0.023407300002872944,10,0.20499059908293887,0.3213815283119625,0.004309099982492626
25,SNR_0db,N,New_N_026.wav,20-10,DeepONMF_H2,2,nndsvd,0.3114822420843381,10x212,0.030070299981161952,20,0.2598198279987179,0.32656524448132845,0.02504380000755191,10,0.20142618906575785,0.3145818506607092,0.004298900021240115
26,SNR_0db,N,New_N_027.wav,20-10,DeepONMF_H2,2,nndsvd,0.30838768169531466,10x212,0.028723500086925924,20,0.25890097906995096,0.30620518843823985,0.022266100044362247,10,0.19406994905696212,0.31643257576419853,0.0056807000655680895
27,SNR_0db,N,New_N_028.wav,20-10,DeepONMF_H2,2,nndsvd,0.31460391664554477,10x212,0.026469500036910176,20,0.2594633295133441,0.31443388503108144,0.021675800089724362,10,0.20335997804804914,0.3168694409028593,0.0039564999751746655
28,SNR_0db,N,New_N_029.wav,20-10,DeepONMF_H2,2,nndsvd,0.3195196937654427,10x212,0.026051299995742738,20,0.2651167843095955,0.2981793360394212,0.02136940008495003,10,0.21004382566169716,0.31228257249524144,0.003951899940147996
29,SNR_0db,N,New_N_030.wav,20-10,DeepONMF_H2,2,nndsvd,0.30873183261085696,10x212,0.02581369993276894,20,0.2580295303255144,0.3075106733454152,0.020695899962447584,10,0.19925024880978598,0.3256410534302117,0.0038614999502897263
30,SNR_0db,N,New_N_031.wav,20-10,DeepONMF_H2,2,nndsvd,0.3125544711252852,10x212,0.026924600009806454,20,0.2607487417042797,0.30704845438376316,0.021947799948975444,10,0.19894588246010594,0.3104113876352143,0.004035999998450279
31,SNR_0db,N,New_N_032.wav,20-10,DeepONMF_H2,2,nndsvd,0.3131081939946445,10x212,0.02913119993172586,20,0.2589450896083455,0.31152323681775995,0.024199000094085932,10,0.20593637217753166,0.3062275314693659,0.004054800025187433
32,SNR_0db,N,New_N_033.wav,20-10,DeepONMF_H2,2,nndsvd,0.3127156070215633,10x212,0.02707339997868985,20,0.25923034473511036,0.307483827461229,0.02170420007314533,10,0.20339070168735604,0.3145419386543654,0.003826600033789873
33,SNR_0db,N,New_N_034.wav,20-10,DeepONMF_H2,2,nndsvd,0.3107898457451227,10x212,0.02594299998600036,20,0.25852480565319425,0.31001649188973684,0.02024470001924783,10,0.20169174718977448,0.3196475306685935,0.00475750002078712
34,SNR_0db,N,New_N_035.wav,20-10,DeepONMF_H2,2,nndsvd,0.3112422621364757,10x212,0.026851900038309395,20,0.2596099433686379,0.3015367797053961,0.02097670000512153,10,0.19858990368809298,0.30385752977208064,0.0048405000707134604
35,SNR_0db,N,New_N_036.wav,20-10,DeepONMF_H2,2,nndsvd,0.3124126137025785,10x212,0.025415000040084124,20,0.25780741976046695,0.3103799689230647,0.020531299989670515,10,0.2022058983720259,0.3191745516063969,0.003928999998606741
36,SNR_0db,N,New_N_037.wav,20-10,DeepONMF_H2,2,nndsvd,0.23753323314152283,10x212,0.02744830003939569,20,0.19133506400291653,0.30028330750518323,0.022675200016237795,10,0.13852171892895218,0.29647966837059003,0.00396190001629293
37,SNR_0db,N,New_N_038.wav,20-10,DeepONMF_H2,2,nndsvd,0.31094676524548914,10x212,0.025169699918478727,20,0.25673222874236146,0.30418386178209406,0.020587199949659407,10,0.19889940659819633,0.30495286456663095,0.003806399996392429
38,SNR_0db,N,New_N_039.wav,20-10,DeepONMF_H2,2,nndsvd,0.31603994345707165,10x212,0.02773580001667142,20,0.26192390165700236,0.3018724596186157,0.022798100020736456,10,0.20619991742798782,0.31742405159126585,0.003973999992012978
39,SNR_0db,N,New_N_040.wav,20-10,DeepONMF_H2,2,nndsvd,0.3121288995900955,10x212,0.02639919996727258,20,0.26037035205513787,0.3013103435991586,0.021139799966476858,10,0.19855177101068613,0.3093808852259059,0.004318800056353211
40,SNR_0db,N,New_N_041.wav,20-10,DeepONMF_H2,2,nndsvd,0.31020110824780783,10x212,0.02581249992363155,20,0.2574159746660482,0.3179334236402508,0.021156499977223575,10,0.19390771216029964,0.3285781866620051,0.003959599998779595
41,SNR_0db,N,New_N_042.wav,20-10,DeepONMF_H2,2,nndsvd,0.3147668121953761,10x212,0.027574899955652654,20,0.2615374443213348,0.30501046720916836,0.02261510002426803,10,0.1991943252253686,0.30932497263644176,0.004134899936616421
42,SNR_0db,N,New_N_043.wav,20-10,DeepONMF_H2,2,nndsvd,0.3068387825951116,10x212,0.028051899978891015,20,0.25293147024698065,0.30887690779349014,0.02283909998368472,10,0.19418764162356952,0.337038640035307,0.003995800041593611
43,SNR_0db,N,New_N_044.wav,20-10,DeepONMF_H2,2,nndsvd,0.30988262573901665,10x212,0.026659100083634257,20,0.25728386003679365,0.32181314608156336,0.021115600015036762,10,0.19101775368044674,0.33748924128750746,0.004553399980068207
