,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,39,0,0,1,0
real_AS,0,38,0,2,0
real_MR,1,8,25,4,2
real_MS,0,1,1,36,2
real_MVP,2,2,3,2,31
