,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,37,0,3,0,0
real_AS,0,37,3,0,0
real_MR,0,2,31,1,6
real_MS,0,0,6,31,3
real_MVP,1,2,5,3,29
