clase,TP,TN,FP,FN,Accuracy,Sensitivity,Specificity,Precision,Score,soporte
N,39,159,1,1,0.99,0.975,0.99375,0.975,0.984375,40
AS,37,159,1,3,0.98,0.925,0.99375,0.9736842105263158,0.9593750000000001,40
MR,39,157,3,1,0.98,0.975,0.98125,0.9285714285714286,0.9781249999999999,40
MS,37,160,0,3,0.985,0.925,1.0,1.0,0.9625,40
MVP,40,157,3,0,0.985,1.0,0.98125,0.9302325581395349,0.990625,40
PROMEDIO_MACRO,192,792,8,8,0.984,0.96,0.99,0.9614976394474558,0.975,200
