indice_interno,base,metodo,distribucion,numero_capas,penalizacion_ortogonal,sin_regularizacion,error_final,forma_h,forma_w,segundos
0,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4249133477552116,7x212,126x7,0.045358299976214767
1,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42320646501146225,7x212,126x7,0.04656240018084645
2,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42486602172264354,7x212,126x7,0.04039729991927743
3,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4239495697401038,7x212,126x7,0.037547099869698286
4,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4234686743355005,7x212,126x7,0.04376880009658635
5,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42380580023765296,7x212,126x7,0.03876879997551441
6,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42736639472992033,7x212,126x7,0.047097899951040745
7,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4245220418606679,7x212,126x7,0.050693299854174256
8,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42402999224238885,7x212,126x7,0.038513500010594726
9,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42590412491107077,7x212,126x7,0.05643000011332333
10,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.426076332820263,7x212,126x7,0.0407600998878479
11,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42157305100809345,7x212,126x7,0.041981499874964356
12,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42065631213788857,7x212,126x7,0.04204429988749325
13,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42447669093082224,7x212,126x7,0.037517499877139926
14,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42944423313502206,7x212,126x7,0.036776999942958355
15,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42625956879430216,7x212,126x7,0.0365254997741431
16,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4252902635332752,7x212,126x7,0.03853390016593039
17,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42593903635159575,7x212,126x7,0.04726510006003082
18,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4202369042698338,7x212,126x7,0.03987069986760616
19,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.4260016324339433,7x212,126x7,0.03972500003874302
20,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42433540156739796,7x212,126x7,0.03822789993137121
21,SNR_-8db,DeepONMF,9-8-7,3,0.05,False,0.42466553509870547,7x212,126x7,0.04779039998538792
