indice_interno,base,clase,archivo,distribucion,representacion,numero_capas,inicializacion_onmf,error_final,forma_h_final,segundos_extraccion_deep,capa_1_rango,capa_1_error,capa_1_ortogonalidad_h,capa_1_segundos
0,original,N,New_N_001.wav,26,DeepONMF_H1,1,nndsvd,0.07935525077302276,26x212,0.054148799972608685,26,0.07935525077302276,0.18650355308826624,0.05249649996403605
1,original,N,New_N_002.wav,26,DeepONMF_H1,1,nndsvd,0.07040694358489993,26x212,0.056235200027003884,26,0.07040694358489992,0.2084608831247929,0.054499000078067183
2,original,N,New_N_003.wav,26,DeepONMF_H1,1,nndsvd,0.07727050732900909,26x212,0.05817420000676066,26,0.07727050732900907,0.16255383396467685,0.05660599994007498
3,original,N,New_N_004.wav,26,DeepONMF_H1,1,nndsvd,0.07509095213791389,26x212,0.05930570000782609,26,0.07509095213791388,0.18129209563404827,0.05767400003969669
4,original,N,New_N_005.wav,26,DeepONMF_H1,1,nndsvd,0.07440201191279035,26x212,0.056497500045225024,26,0.07440201191279038,0.1793452850337848,0.0551231000572443
5,original,N,New_N_006.wav,26,DeepONMF_H1,1,nndsvd,0.07917243469453092,26x212,0.0570463000331074,26,0.07917243469453095,0.1883595308248069,0.0556107999291271
6,original,N,New_N_007.wav,26,DeepONMF_H1,1,nndsvd,0.07133710792184562,26x212,0.05299130000639707,26,0.07133710792184562,0.18002684518004264,0.05199339997489005
7,original,N,New_N_008.wav,26,DeepONMF_H1,1,nndsvd,0.06924728173247056,26x212,0.0527338000247255,26,0.06924728173247056,0.16871469622612942,0.051437599933706224
8,original,N,New_N_009.wav,26,DeepONMF_H1,1,nndsvd,0.0731449552532992,26x212,0.056008399929851294,26,0.07314495525329921,0.17777737222545045,0.05485800001770258
9,original,N,New_N_010.wav,26,DeepONMF_H1,1,nndsvd,0.08076726624331221,26x212,0.05407579999882728,26,0.08076726624331218,0.17050861524072025,0.052667499985545874
10,original,N,New_N_011.wav,26,DeepONMF_H1,1,nndsvd,0.07180344275917333,26x212,0.048041700036264956,26,0.0718034427591733,0.18155820053013313,0.04692960006650537
11,original,N,New_N_012.wav,26,DeepONMF_H1,1,nndsvd,0.07109855593854772,26x212,0.0466963000362739,26,0.07109855593854778,0.1956403911452293,0.0454896999290213
12,original,N,New_N_013.wav,26,DeepONMF_H1,1,nndsvd,0.07865175995983273,26x212,0.04610130004584789,26,0.07865175995983271,0.17269768706139488,0.0450066999765113
13,original,N,New_N_014.wav,26,DeepONMF_H1,1,nndsvd,0.07497787734758295,26x212,0.04364930000156164,26,0.07497787734758295,0.20444024017927948,0.042519900016486645
14,original,N,New_N_015.wav,26,DeepONMF_H1,1,nndsvd,0.07533660441748896,26x212,0.04822339990641922,26,0.07533660441748899,0.1787031779076999,0.047117299982346594
15,original,N,New_N_016.wav,26,DeepONMF_H1,1,nndsvd,0.07336668727009217,26x212,0.04692679992876947,26,0.0733666872700921,0.1629154907479619,0.0456996998982504
16,original,N,New_N_017.wav,26,DeepONMF_H1,1,nndsvd,0.07711211052400425,26x212,0.04786289995536208,26,0.07711211052400425,0.17671302168419978,0.046589699923060834
17,original,N,New_N_018.wav,26,DeepONMF_H1,1,nndsvd,0.07727486918138197,26x212,0.04613460006657988,26,0.07727486918138199,0.1880687803491292,0.04499139997642487
18,original,N,New_N_019.wav,26,DeepONMF_H1,1,nndsvd,0.07960259350177978,26x212,0.04757699999026954,26,0.07960259350177978,0.1822639663524369,0.04637959995307028
19,original,N,New_N_020.wav,26,DeepONMF_H1,1,nndsvd,0.07866814219875559,26x212,0.045711099985055625,26,0.07866814219875555,0.18832672839879092,0.04458770004566759
20,original,N,New_N_021.wav,26,DeepONMF_H1,1,nndsvd,0.07163200536710074,26x212,0.04668560007121414,26,0.0716320053671007,0.187652622293781,0.045531800016760826
21,original,N,New_N_022.wav,26,DeepONMF_H1,1,nndsvd,0.07407706314095903,26x212,0.046066900016739964,26,0.07407706314095899,0.18161484951333176,0.044866700074635446
22,original,N,New_N_023.wav,26,DeepONMF_H1,1,nndsvd,0.0705137192775476,26x212,0.04797450010664761,26,0.07051371927754763,0.15422567147052435,0.0467934999614954
23,original,N,New_N_024.wav,26,DeepONMF_H1,1,nndsvd,0.07315459493347604,26x212,0.04710129997693002,26,0.07315459493347606,0.17464548737220845,0.04610739997588098
24,original,N,New_N_025.wav,26,DeepONMF_H1,1,nndsvd,0.07852201946866105,26x212,0.04849479999393225,26,0.07852201946866104,0.16047993132174151,0.0473581999540329
25,original,N,New_N_026.wav,26,DeepONMF_H1,1,nndsvd,0.07557941561281939,26x212,0.04646430001594126,26,0.07557941561281938,0.1714122483257125,0.04521270003169775
26,original,N,New_N_027.wav,26,DeepONMF_H1,1,nndsvd,0.07404442015070102,26x212,0.04727550002280623,26,0.074044420150701,0.15934829551402674,0.04601579997688532
27,original,N,New_N_028.wav,26,DeepONMF_H1,1,nndsvd,0.07477881959209434,26x212,0.04778000002261251,26,0.07477881959209438,0.17617140525196812,0.046590999932959676
28,original,N,New_N_029.wav,26,DeepONMF_H1,1,nndsvd,0.07235943798295214,26x212,0.046850600047037005,26,0.07235943798295214,0.1712564154363417,0.0456722000380978
29,original,N,New_N_030.wav,26,DeepONMF_H1,1,nndsvd,0.07657506818736615,26x212,0.04420670005492866,26,0.07657506818736615,0.20212972276785768,0.042972999974153936
30,original,N,New_N_031.wav,26,DeepONMF_H1,1,nndsvd,0.07666633229719787,26x212,0.046311100013554096,26,0.07666633229719787,0.18570405766485468,0.04489100002683699
31,original,N,New_N_032.wav,26,DeepONMF_H1,1,nndsvd,0.07716394292367001,26x212,0.04636810009833425,26,0.07716394292367003,0.17297410223551257,0.0452248000074178
32,original,N,New_N_033.wav,26,DeepONMF_H1,1,nndsvd,0.07242113294541005,26x212,0.04583229997660965,26,0.07242113294541003,0.18123380295579225,0.04475240001920611
33,original,N,New_N_034.wav,26,DeepONMF_H1,1,nndsvd,0.07530513029951912,26x212,0.04466719995252788,26,0.07530513029951909,0.18030382809252474,0.043456200044602156
34,original,N,New_N_035.wav,26,DeepONMF_H1,1,nndsvd,0.075071159101948,26x212,0.047022800077684224,26,0.07507115910194799,0.17766246376714273,0.04585100000258535
35,original,N,New_N_036.wav,26,DeepONMF_H1,1,nndsvd,0.07427722769866252,26x212,0.04883960005827248,26,0.07427722769866253,0.16315768510323983,0.0476181999547407
36,original,N,New_N_037.wav,26,DeepONMF_H1,1,nndsvd,0.06746698347343272,26x212,0.04863870004191995,26,0.06746698347343273,0.16127348892799528,0.04737750010099262
37,original,N,New_N_038.wav,26,DeepONMF_H1,1,nndsvd,0.06821549905382061,26x212,0.0505809000460431,26,0.06821549905382061,0.15179874917573574,0.04920519993174821
38,original,N,New_N_039.wav,26,DeepONMF_H1,1,nndsvd,0.06746553793599917,26x212,0.05348619993310422,26,0.06746553793599917,0.14826626115748642,0.05193359998520464
39,original,N,New_N_040.wav,26,DeepONMF_H1,1,nndsvd,0.06706068871889777,26x212,0.051914699957706034,26,0.06706068871889774,0.15755133317287368,0.050660999957472086
40,original,N,New_N_041.wav,26,DeepONMF_H1,1,nndsvd,0.0646155715867471,26x212,0.052837600000202656,26,0.0646155715867471,0.17683934138668977,0.05149849993176758
41,original,N,New_N_042.wav,26,DeepONMF_H1,1,nndsvd,0.06470416348585979,26x212,0.050757399993017316,26,0.06470416348585982,0.17978015025387312,0.04961009998805821
42,original,N,New_N_043.wav,26,DeepONMF_H1,1,nndsvd,0.06516726802834126,26x212,0.047909899963997304,26,0.06516726802834127,0.19540473128721322,0.04662489995826036
43,original,N,New_N_044.wav,26,DeepONMF_H1,1,nndsvd,0.06290215262009298,26x212,0.04905710008461028,26,0.06290215262009295,0.20862319506351507,0.04794369998853654
44,original,N,New_N_045.wav,26,DeepONMF_H1,1,nndsvd,0.0676308562834682,26x212,0.05051710002589971,26,0.06763085628346824,0.17021444564089763,0.04914339992683381
45,original,N,New_N_046.wav,26,DeepONMF_H1,1,nndsvd,0.0650681477839293,26x212,0.04891240003053099,26,0.06506814778392928,0.1936718367366008,0.04776300000958145
46,original,N,New_N_047.wav,26,DeepONMF_H1,1,nndsvd,0.06479234677843167,26x212,0.044727600063197315,26,0.06479234677843167,0.17208878041895392,0.04354269988834858
47,original,N,New_N_048.wav,26,DeepONMF_H1,1,nndsvd,0.0728029656420627,26x212,0.047341200057417154,26,0.07280296564206273,0.17915331732315865,0.0462483000010252
48,original,N,New_N_049.wav,26,DeepONMF_H1,1,nndsvd,0.06115728566386469,26x212,0.04610719997435808,26,0.06115728566386469,0.2118084899863805,0.04511129995808005
49,original,N,New_N_050.wav,26,DeepONMF_H1,1,nndsvd,0.06627152220831262,26x212,0.045284599997103214,26,0.06627152220831262,0.18814556786672892,0.04415370000060648
50,original,N,New_N_051.wav,26,DeepONMF_H1,1,nndsvd,0.07191996995532207,26x212,0.044583600014448166,26,0.07191996995532209,0.161057983748988,0.04350350005552173
51,original,N,New_N_052.wav,26,DeepONMF_H1,1,nndsvd,0.06422866816052825,26x212,0.04654869996011257,26,0.06422866816052819,0.18120428396061397,0.04544779995921999
52,original,N,New_N_053.wav,26,DeepONMF_H1,1,nndsvd,0.06621437272785047,26x212,0.046247600112110376,26,0.06621437272785044,0.18365352601006157,0.04516229999717325
