,pred_N,pred_AS,pred_MR,pred_MS,pred_MVP
real_N,36,0,2,1,1
real_AS,0,36,3,1,0
real_MR,0,1,38,1,0
real_MS,0,1,1,36,2
real_MVP,1,2,3,0,34
