epoca,loss_train,loss_val
1,0.4412199662704217,0.22681552171707153
2,0.21927981696238644,0.09648115187883377
3,0.13734035762517074,0.08542295545339584
4,0.1033442540731477,0.06497041881084442
5,0.12453624614940245,0.08499452471733093
6,0.08576188787915989,0.05794981122016907
7,0.057148708598872056,0.05381253734230995
8,0.05679448705172705,0.037941768765449524
9,0.036543252421994875,0.03082510642707348
10,0.0358973112427664,0.02719203010201454
11,0.023291866704790953,0.02821894735097885
12,0.02838232989473143,0.031169626861810684
13,0.01852043581675389,0.01196793932467699
14,0.01286839319225177,0.011876162141561508
15,0.011843059461820135,0.017221635207533836
16,0.005060629844916232,0.019198263064026833
17,0.02255364625620428,0.017406770959496498
18,0.018406335194748335,0.027299273759126663
19,0.021686837188194898,0.04767497628927231
20,0.014002847031932967,0.031210431829094887
21,0.0038157721281717578,0.01860307715833187
22,0.0034593457768757594,0.013933699578046799
23,0.0041452200814127965,0.040754057466983795
24,0.003003262598512965,0.027559567242860794
